disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
F51	M94	112	142532	3608	0.00207322164375075	1.3249672656459	yes
F51	N32	234	142532	1701	9.91402219872472e-06	1.35806687092639	yes
F51	O04	168	142532	15128	0.00012275093266474	1.35912041556455	no
F51	R14	1244	142532	29849	1.34991472761285e-17	1.30873252714717	yes
F51	R52	1512	142532	128735	5.09422779396855e-20	1.30027971066284	no
F51	R61	188	142532	8186	0.000191794922237779	1.31755170565862	yes
F51	R68	452	142532	16032	2.88278760598145e-08	1.32544921499945	no
F51	T74	126	142532	2918	0.00153822079253831	1.31537509283624	yes
F52	A63	127	45461	21956	7.28516580010218e-06	1.57682577498098	no
F52	F45	101	45461	12600	0.00137906844875384	1.3755302943748	yes
F52	G56	454	45461	85888	2.73722385133808e-08	1.32651528155656	no
F52	G57	110	45461	8551	0.000988492800157916	1.37229627285739	yes
F52	G63	163	45461	7334	5.06669244139632e-20	2.47022524827894	yes
F52	H28	123	45461	9621	0.000341040491409922	1.39918775075324	no
F52	H36	338	45461	20067	6.25164574513514e-25	1.96291662509231	yes
F52	I20	181	45461	19459	9.2695677511009e-05	1.35169732328944	no
F52	I73	442	45461	33187	1.85979864661158e-08	1.33751675805692	yes
F52	L29	623	45461	123810	1.88873551061765e-11	1.34653571936729	yes
F52	L84	121	45461	9722	1.6303113131842e-05	1.56035284643051	yes
F52	N46	114	45461	14028	0.000156282785338143	1.46641808121696	no
F52	N48	463	45461	24184	1.00691950316481e-17	1.58994400095941	yes
F52	R19	140	45461	13537	0.00016439921590605	1.39672315951265	yes
F52	R20	725	45461	58317	3.3011050745405e-12	1.3314059278814	yes
F52	R25	281	45461	23335	5.93527207848871e-07	1.38202025470994	yes
F52	R41	387	45461	27643	1.38150336294762e-08	1.37227778878731	yes
F52	R80	349	45461	18257	1.70764861264181e-08	1.39512755659632	yes
F60	B37	269	11841	124520	1.76810571477973e-05	1.31666210756077	yes
F60	D50	179	11841	138143	0.000240690255478941	1.32240892550602	no
F60	E03	200	11841	122667	3.31546640671575e-09	1.63505830202268	yes
F60	E11	159	11841	161949	2.41169090380555e-06	1.53027217113087	yes
F60	E53	109	11841	16160	3.77374786314857e-09	2.00975306674166	yes
F60	E66	525	11841	308555	3.35042518533236e-09	1.33096086824277	yes
F60	F10	131	11841	48648	4.96749500115671e-19	2.72974140131585	no
F60	F17	389	11841	295027	2.8183023671152e-18	1.69051740885208	no
F60	F52	102	11841	45461	1.62904556047648e-05	1.64454063165299	yes
F60	J20	440	11841	304718	2.95334579136684e-08	1.33707527577745	yes
F60	J40	291	11841	118305	6.83227745174557e-08	1.42386316876202	yes
F60	K02	362	11841	251964	3.58514977570352e-15	1.62907741145126	no
F60	K04	360	11841	97039	8.96700273036264e-17	1.68211680897333	yes
F60	K05	264	11841	124242	3.47880425655259e-13	1.7016399559873	yes
F60	K08	544	11841	122700	8.43294867861701e-25	1.69104829956716	yes
F60	K21	192	11841	58034	0.000130653449453381	1.32883488447167	yes
F60	K52	326	11841	152729	6.15754614274019e-07	1.34955357796338	yes
F60	K59	264	11841	130936	1.50733413668146e-15	1.80064753733554	yes
F60	L02	253	11841	95034	1.28782763418088e-06	1.39549853114465	yes
F60	N76	192	11841	92961	1.07627133108377e-06	1.48677199480467	no
F60	N91	154	11841	73645	3.21687280007451e-06	1.53216642547915	no
F60	N94	111	11841	66795	0.00235005792216627	1.32148320348103	no
F60	R06	217	11841	121199	0.000147559096182554	1.30071029525534	no
F60	R14	105	11841	29849	0.000694557923541755	1.4086969002565	yes
F60	R30	193	11841	92583	0.000297303453427837	1.3002869787813	yes
F60	R45	112	11841	22270	1.26669540852197e-19	3.0998238619086	no
F60	R52	177	11841	128735	1.27948568037866e-13	1.97238865206503	no
F60	T00	106	11841	5990	1.84665968970459e-09	2.06704734291238	yes
F63	E66	174	3995	308555	0.000581728190638591	1.30077955671555	no
F63	K02	146	3995	251964	1.94602211985096e-09	1.83274971208337	no
F63	K04	127	3995	97039	4.68348914972518e-07	1.70838344747614	yes
F63	K08	175	3995	122700	1.58952015087487e-06	1.51752384117128	yes
F79	J22	146	3138	144602	1.0036110129809e-06	1.61280741690482	yes
F79	K08	120	3138	122700	0.000108912392907845	1.47836744796687	yes
F80	F90	124	5062	22946	1.53508847029826e-09	1.95148373191854	yes
F81	F90	125	4819	22946	8.29000836505793e-17	2.61186606277983	yes
F90	F12	137	22946	8985	1.28517144475853e-20	2.79044051457527	yes
F90	F84	165	22946	2375	5.00491980534214e-51	5.77391820996748	yes
F90	F91	252	22946	15499	2.0466846408703e-05	1.32419571748696	no
F90	R48	109	22946	3410	6.07480789019906e-19	3.07448781679824	yes
F90	R62	172	22946	13120	3.48130782826554e-09	1.7049163240146	no
F91	F17	270	15499	295027	4.41233802301174e-15	1.76632141076931	yes
F91	F41	578	15499	460977	3.17348454915534e-11	1.36274937053638	yes
F91	F90	270	15499	22946	6.44336192036e-43	2.92979501583398	no
F91	L73	124	15499	28504	0.000484592334706425	1.3798386669083	yes
F91	N91	116	15499	73645	0.00178898185862306	1.32662865807704	yes
F91	R45	141	15499	22270	2.0460142743586e-10	1.91938930102186	no
F91	S62	169	15499	52345	1.89174451600676e-05	1.43049671977588	yes
F91	T00	101	15499	5990	5.60282952576804e-07	1.82841050397996	yes
F95	M41	110	5104	76147	0.000742405413813902	1.39382673857471	yes
F98	F90	280	17378	22946	6.12242782812982e-08	1.43565341646441	yes
F98	F91	266	17378	15499	3.91274219267703e-08	1.46173207516408	yes
F99	K08	102	2083	122700	4.28502101950118e-07	1.85765270905758	yes
G20	E53	173	9096	16160	8.5043203440479e-05	1.36944913619749	yes
G20	F03	247	9096	17191	1.40586226368323e-25	2.28844589525093	yes
G20	I95	136	9096	15374	3.59951927492206e-19	2.68332078805054	yes
G20	K59	428	9096	130936	1.13831500577219e-11	1.45981762633446	yes
G20	L89	321	9096	5327	8.27479452440533e-47	2.79018670386263	yes
G20	N39	935	9096	307847	6.60642937909637e-16	1.36131229536718	yes
G20	R11	219	9096	138977	5.57189100658736e-07	1.46268739762107	yes
G20	R13	190	9096	16303	1.24364596965317e-16	2.09619830612417	yes
G20	R15	135	9096	10992	3.05590031343039e-06	1.59166734324301	yes
G20	R26	117	9096	10611	0.000701516303816468	1.37727668890642	yes
G20	R45	218	9096	22270	3.7917873436512e-17	2.00760573371072	yes
G20	R52	160	9096	128735	7.1067629543764e-05	1.39751918662742	no
G20	R60	338	9096	36784	2.91015327930703e-07	1.35775913621775	yes
G20	S72	226	9096	19233	1.69063706573507e-14	1.8514733616373	yes
G21	K59	158	3218	130936	3.84497195944608e-05	1.43501972306189	no
G21	L89	117	3218	5327	2.17886675168921e-14	2.48207460893564	yes
G21	N39	374	3218	307847	2.30514893585128e-11	1.51657350406981	yes
G21	R60	134	3218	36784	0.0001887748005277	1.41342241471444	yes
G25	G20	171	18830	9096	5.62606211164497e-38	3.80862156849014	yes
G25	M99	142	18830	10237	6.167953143408e-09	1.79656353213068	yes
G25	R11	367	18830	138977	1.70868059411261e-07	1.34496135317218	yes
G25	R14	179	18830	29849	0.000139044824710545	1.34102404043924	yes
G25	R25	244	18830	23335	2.61395451981099e-12	1.69899091792973	no
G30	F00	235	16699	4372	1.05027438950979e-07	1.4798951847904	yes
G30	F91	187	16699	15499	2.69814403227994e-39	3.62296078795478	yes
G30	G40	126	16699	17410	2.14942857288143e-20	2.92969841347703	yes
G30	L89	971	16699	5327	2.01337636279422e-172	3.24070461305124	yes
G30	N39	2195	16699	307847	7.9675054017765e-49	1.46213285551311	yes
G30	R13	419	16699	16303	8.4525503716301e-42	2.25984256036005	yes
G30	R15	729	16699	10992	9.11918017250926e-180	4.32130339149783	yes
G30	R45	820	16699	22270	4.72176381014683e-143	3.18562374853476	yes
G30	R50	466	16699	165349	8.11298596277592e-17	1.57035849744246	yes
G30	S09	186	16699	16495	4.77826521871367e-05	1.36958767279431	yes
G30	S72	532	16699	19233	1.53739973942622e-17	1.53895795450903	yes
G31	N39	134	1281	307847	0.000797949142432394	1.35676225643308	no
G40	E53	144	17410	16160	9.63451043139248e-06	1.51347012494469	yes
G40	E87	100	17410	16091	0.0010124097840798	1.39911842188676	yes
G40	F06	168	17410	11022	2.3164871251108e-08	1.66095505876114	yes
G40	L89	121	17410	5327	3.14193760185602e-12	2.21000675126407	yes
G40	R13	106	17410	16303	8.68066277992647e-06	1.6576443019324	yes
G40	R45	172	17410	22270	8.58628768121747e-17	2.19511416675265	yes
G43	G44	1105	84262	62289	1.52845844854634e-28	1.46538523527627	no
G43	G50	100	84262	7049	0.00326330103401064	1.32330442978785	no
G43	M50	202	84262	14813	1.14464862062946e-06	1.46296936477822	yes
G43	N12	153	84262	8452	1.31843715111059e-05	1.47567417887062	yes
G43	N80	176	84262	10239	9.44089989587065e-05	1.35748551160443	no
G43	Q40	204	84262	38656	2.52119558810784e-05	1.36503673268621	no
G44	B96	810	62289	33533	6.34333962272215e-15	1.3579376127747	yes
G44	F34	181	62289	17858	2.39080235192022e-05	1.39915896620631	no
G44	F45	213	62289	12600	3.83731585037045e-11	1.70742158691131	yes
G44	F51	1491	62289	142532	1.2664998569295e-24	1.34996445751894	yes
G44	G43	1266	62289	84262	3.43308450928044e-109	2.12684572089697	yes
G44	G45	124	62289	19089	0.000312904926152595	1.40106266865139	no
G44	G47	438	62289	38888	1.44422677307352e-07	1.30917857224238	yes
G44	H54	1297	62289	118688	4.35599148836817e-20	1.33151605029624	yes
G44	H81	1279	62289	137772	1.24923834280567e-26	1.40532784359068	no
G44	H93	611	62289	65886	4.04443048982098e-14	1.41104504368311	yes
G44	I95	226	62289	15374	2.46254143924356e-05	1.34148584154394	yes
G44	J01	1450	62289	119731	5.22466186189924e-20	1.30976617841529	yes
G44	J31	198	62289	10549	9.73080588389282e-07	1.47500806778384	yes
G44	J32	221	62289	12553	1.26142294755489e-06	1.43118934533758	yes
G44	K07	499	62289	89004	4.21753755091134e-12	1.41663471643882	no
G44	K10	113	62289	6118	2.07466035251104e-05	1.57870075230893	yes
G44	K12	604	62289	52091	9.98215465029672e-14	1.40531121423159	yes
G44	K14	156	62289	9633	9.33307949537153e-05	1.38997035719116	yes
G44	K21	1049	62289	58034	8.88169854715248e-19	1.35960707191372	yes
G44	K29	1361	62289	147900	4.26787383878329e-25	1.37456365102138	no
G44	K30	1396	62289	107713	2.73174537643665e-21	1.33010384300144	yes
G44	K58	230	62289	20155	1.49080412988656e-08	1.53304028846875	no
G44	K59	1093	62289	130936	2.1369527303236e-21	1.38413281705771	no
G44	L25	306	62289	43066	2.86197473281955e-06	1.32781787683918	no
G44	L28	116	62289	3255	0.000587097456046473	1.3869086184802	yes
G44	L29	1402	62289	123810	4.49817774458327e-19	1.30595135617361	no
G44	L43	130	62289	10580	0.00069800926367459	1.34772613290805	no
G44	M43	1141	62289	50989	9.30873224090161e-21	1.36626087084059	yes
G44	M50	138	62289	14813	0.00139965697533432	1.3017484118816	no
G44	M62	1677	62289	127432	2.50021412874917e-28	1.35815852711658	yes
G44	M70	627	62289	34732	7.27221151652633e-13	1.37646292481056	yes
G44	R06	1130	62289	121199	1.07427068712903e-16	1.31699932326758	yes
G44	R07	3031	62289	273578	1.53344200996481e-46	1.3489155630977	yes
G44	R10	4527	62289	462110	4.51868014270817e-56	1.31292983171821	no
G44	R12	604	62289	45129	1.46434710835138e-15	1.44603659168118	yes
G44	R14	606	62289	29849	4.53827596026031e-20	1.53828733373606	yes
G44	R20	960	62289	58317	1.31801816720498e-14	1.31802596011191	yes
G44	R41	387	62289	27643	6.17602602755239e-09	1.38464824702392	yes
G44	R42	2771	62289	214111	3.05331465366418e-39	1.32976687380796	yes
G44	R51	1876	62289	179516	7.74993632713633e-27	1.32360448912242	no
G44	R52	583	62289	128735	3.07697977030143e-09	1.30541840349179	no
G44	R53	1972	62289	135814	1.20973225064752e-29	1.33532974996333	yes
G44	R68	118	62289	16032	0.00226182238681394	1.30927364625035	no
G45	F01	141	19089	5258	1.91577006343492e-15	2.31534153575883	yes
G45	G40	111	19089	17410	1.13916611253814e-13	2.45500636383279	yes
G45	I64	272	19089	27986	5.27160429215594e-08	1.44752808882494	no
G47	B37	683	38888	124520	1.56828253124759e-10	1.30816870383801	no
G47	E11	1084	38888	161949	1.42396095047965e-41	1.61743714904277	no
G47	E55	467	38888	9139	1.87281759549561e-08	1.32640450790719	yes
G47	E66	2622	38888	308555	5.45669564026951e-67	1.48847081333365	no
G47	E79	568	38888	60075	9.14004682352844e-16	1.47085116558872	no
G47	G25	183	38888	18830	8.36765463116844e-05	1.35279118359334	no
G47	G56	569	38888	85888	7.46250109290336e-18	1.51654769859863	no
G47	G62	124	38888	3842	0.000336850164944453	1.39754630227001	yes
G47	G63	114	38888	7334	9.50989379544107e-07	1.72531891898019	no
G47	H28	102	38888	9621	0.000726745258059473	1.41334260252836	no
G47	H36	202	38888	20067	3.36923283676853e-05	1.35899198851508	no
G47	H90	180	38888	30681	0.000192402966677093	1.32723233740486	no
G47	I11	239	38888	24912	1.28972154755578e-06	1.40778111998835	no
G47	I25	276	38888	35234	1.12935738068788e-05	1.31927898102602	no
G47	I27	102	38888	3935	8.65137639520554e-12	2.35926953846946	yes
G47	I48	604	38888	57229	9.35801174334855e-11	1.33710751014136	no
G47	I50	570	38888	36940	7.25190988298235e-28	1.7158921574154	no
G47	I51	132	38888	17558	0.000771614531072897	1.33945716243177	no
G47	J34	329	38888	35176	1.3146899428826e-13	1.61014820320811	no
G47	J44	583	38888	60201	4.44044762154164e-09	1.30227646516641	no
G47	K13	198	38888	15168	3.34588971533595e-05	1.36417264412371	yes
G47	K42	178	38888	27983	2.55806824287425e-11	1.82082075867493	no
G47	K43	226	38888	8574	4.17384298104825e-09	1.5714833599806	yes
G47	K63	264	38888	10700	3.53550569681946e-07	1.41119032934733	yes
G47	K76	655	38888	77887	3.13992427152401e-13	1.37534305641014	no
G47	K92	166	38888	19912	0.000616983030859712	1.30073513466848	no
G47	L97	122	38888	2064	0.000677907474455784	1.36555220809769	yes
G47	M10	430	38888	37270	2.89941432788994e-08	1.3371927677742	no
G47	M99	177	38888	10237	8.02379119390253e-06	1.4447962484025	yes
G47	R25	311	38888	23335	1.86645613714912e-07	1.3805666275297	no
G47	R41	511	38888	27643	6.30457786395393e-11	1.37921240751386	yes
G47	R52	416	38888	128735	2.88057982745503e-09	1.37900591512344	no
G47	R60	634	38888	36784	6.84640701288507e-15	1.41928953099802	yes
G47	R68	112	38888	16032	0.000713300194848597	1.3862524602691	no
G47	R80	276	38888	18257	4.091741444062e-07	1.39538858887834	no
G47	R94	149	38888	5123	0.000581929184012416	1.32500819030794	yes
G47	S82	189	38888	38552	2.48263215114588e-05	1.38618313339449	no
G50	J01	145	7049	119731	1.74089487073874e-05	1.48971606291723	no
G51	E11	232	14189	161949	1.06684787535573e-05	1.36130898370278	no
G56	E66	4989	85888	308555	3.97054284319232e-64	1.31815920068657	yes
G56	G44	895	85888	62289	2.69490153089031e-16	1.35779808017697	no
G56	G47	850	85888	38888	1.52590886859435e-14	1.34033819160028	yes
G56	G62	237	85888	3842	3.08654905553322e-11	1.65872811986948	yes
G56	G63	156	85888	7334	2.03833025469398e-08	1.69988169662327	no
G56	H36	321	85888	20067	6.48868647009871e-10	1.47774167230188	no
G56	L43	236	85888	10580	4.37440590160729e-05	1.31619301089477	yes
G56	M11	113	85888	6031	0.000764456769911442	1.3793950958824	no
G56	M12	351	85888	37110	9.80722619171299e-08	1.36185953307216	yes
G56	M13	863	85888	39461	1.41553231160556e-19	1.4177969813539	yes
G56	M16	741	85888	47474	1.36762851274623e-14	1.37150308931511	no
G56	M17	1740	85888	127033	6.95057879241538e-29	1.35339172391993	no
G56	M18	740	85888	12682	1.02373573015254e-37	1.74144400466214	yes
G56	M19	1156	85888	77338	5.89253518610392e-26	1.42311129142885	no
G56	M21	289	85888	54893	1.44591725133084e-05	1.30408049613815	no
G56	M23	652	85888	64062	4.19355194018764e-11	1.32800702240252	no
G56	M47	1322	85888	87860	1.0817849911723e-30	1.43621825825154	no
G56	M50	267	85888	14813	6.63791707765258e-12	1.63390982459772	no
G56	M51	1325	85888	94902	2.76065451468338e-25	1.38146763225487	no
G56	M53	384	85888	11076	4.39873496260808e-08	1.35452756905983	yes
G56	M65	1871	85888	81473	1.10895893210184e-116	1.87900848069788	yes
G56	M67	463	85888	27822	1.80449304245927e-18	1.60684645562858	yes
G56	M70	1213	85888	34732	1.41798770911592e-17	1.31404319120029	yes
G56	M72	1105	85888	37615	1.51443644888524e-32	1.50983928427562	yes
G56	M75	4065	85888	243033	3.38653352392829e-73	1.38823580942979	no
G56	M76	600	85888	26109	6.32033580243155e-10	1.31677204026153	yes
G56	M77	3764	85888	215106	2.79854417540308e-78	1.42407819180782	no
G56	M89	117	85888	6125	1.0761262717375e-06	1.70426469471348	yes
G56	M99	348	85888	10237	1.08567881168563e-16	1.68562397550469	yes
G56	R20	1391	85888	58317	2.92899795232052e-22	1.33970379084644	yes
G56	S43	215	85888	21329	8.66203061512735e-05	1.31558882057466	no
G56	S83	798	85888	80131	2.53341387782397e-13	1.33194554950702	no
G57	G56	150	8551	85888	0.000951291685139656	1.30514457724187	no
G57	L21	129	8551	80456	0.00140419184305071	1.31757567917194	no
G57	L57	133	8551	34156	0.00041852311494963	1.36992281589506	yes
G57	M16	101	8551	47474	0.000243564753030651	1.48877519668033	no
G57	M65	155	8551	81473	7.52849388763323e-05	1.40460291962821	no
G57	M70	167	8551	34732	5.40792832042883e-08	1.64114323338665	no
G57	M72	124	8551	37615	3.64610692112506e-06	1.62397946199228	no
G63	B37	168	7334	124520	1.16745962435825e-05	1.4539008812857	no
G63	B49	127	7334	68525	0.000978448987965922	1.33962698306871	yes
G63	D50	274	7334	138143	1.32500529338483e-31	2.43182894834507	no
G63	D64	295	7334	74412	4.29587873552372e-28	2.21179865383646	yes
G63	E11	223	7334	161949	6.90681520983322e-05	1.31991750386553	no
G63	E16	137	7334	5605	9.36107658822143e-52	10.0358718094528	yes
G63	E53	141	7334	16160	5.80737214481628e-08	1.72635163088923	yes
G63	E66	531	7334	308555	1.05336572679112e-08	1.319643393235	no
G63	E87	145	7334	16091	4.96677962062623e-15	2.26001821297173	yes
G63	F32	214	7334	184052	1.98040908720641e-05	1.3663457411879	no
G63	G47	137	7334	38888	3.6427510536897e-07	1.67240106219263	no
G63	G56	125	7334	85888	6.4832483880262e-06	1.59473332815487	no
G63	H28	119	7334	9621	7.42202575964114e-43	8.28955678462289	no
G63	H36	310	7334	20067	6.9921245482453e-115	8.71615282521503	no
G63	H40	145	7334	68820	8.32648407079097e-05	1.42109438830311	no
G63	I25	120	7334	35234	1.67293124604806e-09	1.96929609732775	no
G63	I44	136	7334	33514	3.36768324773539e-06	1.58557001710875	no
G63	I48	211	7334	57229	1.18361956111499e-05	1.38563704698508	yes
G63	I50	287	7334	36940	4.69916159696863e-31	2.35423258874126	yes
G63	I73	212	7334	33187	1.04088447160488e-39	3.3121322522894	no
G63	K02	182	7334	251964	4.38999681327149e-05	1.38148820807792	no
G63	K29	179	7334	147900	0.000354785219682198	1.31012541800568	yes
G63	K52	248	7334	152729	3.59944507023669e-08	1.49323912623633	yes
G63	K59	262	7334	130936	1.01225113429216e-08	1.50342193140323	yes
G63	L02	145	7334	95034	1.22192427855622e-06	1.59800351017863	no
G63	L03	214	7334	64027	8.75460410161341e-11	1.6964761089884	yes
G63	L60	100	7334	54291	0.000774579982518152	1.41857841649522	no
G63	L89	152	7334	5327	1.32855551961841e-26	3.12291663323037	yes
G63	L97	146	7334	2064	5.06116406480459e-45	5.76300948890406	yes
G63	N18	490	7334	86575	5.89522276484801e-31	1.89178655659304	yes
G63	N30	133	7334	156257	0.000774547528027876	1.34052712942127	no
G63	R06	291	7334	121199	5.07326221426413e-07	1.38414980630898	yes
G63	R11	153	7334	138977	8.08092927375305e-06	1.50122796070228	yes
G63	R60	246	7334	36784	1.051897018204e-13	1.76707802932958	yes
G63	R80	166	7334	18257	2.26245689335339e-33	3.49504249064466	no
G63	T30	124	7334	102568	4.53434381931442e-06	1.61496031825919	no
G64	L03	152	7238	64027	0.000250438389129412	1.35992957957307	yes
G64	M51	115	7238	94902	0.00295083692064524	1.30256705462366	yes
G64	R60	139	7238	36784	0.000167721845533453	1.40199617740358	yes
G82	N39	123	1214	307847	7.90072050091072e-15	2.51630575965052	yes
G91	N39	232	2468	307847	1.28494885157933e-06	1.4410190443457	yes
H00	H01	680	66474	27816	5.07214829672647e-78	2.42114612401142	no
H00	H02	240	66474	13376	8.23933386324345e-26	2.31411704752639	no
H00	H57	876	66474	82297	5.83041815349276e-15	1.34157061051678	no
H00	J31	167	66474	10549	0.000541655592366264	1.30424151982497	yes
H00	K13	316	66474	15168	6.11325377221835e-08	1.39768578575524	yes
H00	L71	341	66474	13945	6.4210028886913e-56	2.98605040274815	yes
H00	L82	597	66474	41043	2.78646249516457e-09	1.30213713432056	yes
H01	H00	607	27816	66474	1.56529184947468e-55	2.17496915768711	no
H01	H02	119	27816	13376	1.01020417566224e-09	1.9897180539336	no
H01	H04	333	27816	54014	1.79255392922401e-19	1.80135578774096	no
H01	H10	1377	27816	279856	6.91644953508916e-28	1.40590549379215	no
H01	H57	422	27816	82297	1.52666837254392e-09	1.38573924709263	no
H01	K12	302	27816	52091	7.18138413143781e-07	1.3608505146661	no
H01	L20	246	27816	91573	6.31286850530176e-10	1.58006932721679	no
H01	L21	375	27816	80456	3.48613746023915e-07	1.32690479477111	no
H01	L23	171	27816	34970	9.82242736253752e-06	1.44948462710649	no
H01	L25	148	27816	43066	8.64916940540763e-05	1.40928260811525	no
H01	L53	131	27816	15363	0.000386661184662636	1.37535301802557	no
H01	L71	133	27816	13945	1.84807316193539e-12	2.13250222098256	no
H01	M67	138	27816	27822	0.000131676176091338	1.41173617809986	no
H02	H00	207	13376	66474	6.60308537327096e-09	1.6010678700804	no
H02	H01	125	13376	27816	1.62227050724419e-05	1.54879442504544	no
H02	L85	102	13376	27148	0.000112238315232582	1.53135168268238	no
H04	B30	134	54014	13198	2.9383567055387e-06	1.59215618513215	no
H04	E55	1052	54014	9139	3.33429929745485e-20	1.37842290038621	yes
H04	G50	115	54014	7049	4.02246223669583e-05	1.53636852163577	yes
H04	H01	586	54014	27816	1.33138863985007e-40	1.93174113696369	yes
H04	H02	269	54014	13376	7.13592110433412e-15	1.75452242737004	yes
H04	H10	3151	54014	279856	1.41934289220034e-88	1.51872128975336	yes
H04	H57	968	54014	82297	5.33438626667966e-27	1.48957330845236	no
H04	J30	1485	54014	210208	1.17165222294508e-23	1.34223037633757	yes
H04	J31	287	54014	10549	1.7819825409609e-09	1.49792887306468	yes
H04	J32	164	54014	12553	3.94094205428398e-05	1.40981595557759	yes
H04	J34	346	54014	35176	9.01266564189658e-07	1.32528643345314	yes
H04	K03	107	54014	8114	1.89495683996483e-06	1.72865523127131	no
H04	K07	361	54014	89004	4.53799006050334e-09	1.40847211583914	yes
H04	K12	576	54014	52091	4.55785497936251e-09	1.30345625166174	yes
H04	K13	325	54014	15168	8.01676292513081e-07	1.34074155650698	yes
H04	K14	209	54014	9633	7.36585984249548e-06	1.3966543237976	yes
H04	L25	265	54014	43066	1.88555453951395e-06	1.37014975621055	no
H04	L29	1392	54014	123810	3.41462596764467e-23	1.35094201593111	yes
H04	L43	172	54014	10580	1.77475674232964e-05	1.42521625841458	no
H04	L65	373	54014	31159	6.67273466678443e-08	1.35482979830909	yes
H04	L81	279	54014	24257	5.2098348740733e-06	1.33445864054577	yes
H04	L85	460	54014	27148	2.90047689841557e-10	1.38533717479505	yes
H04	M35	471	54014	14146	9.4113247435758e-39	2.06337892922105	yes
H04	N60	242	54014	38215	2.58609712805194e-07	1.44465725569265	no
H04	R14	549	54014	29849	4.40635025454806e-10	1.33928586651126	yes
H10	A04	116	279856	2154	0.000855926761565396	1.36571206088854	no
H10	A38	225	279856	10498	9.74315667326833e-07	1.43199822400089	no
H10	B00	2048	279856	49064	3.31364859349761e-33	1.34813976215003	no
H10	B30	659	279856	13198	7.0062035185521e-69	2.30313156825715	no
H10	B35	7243	279856	158724	2.30540258573591e-93	1.31513817728964	yes
H10	B37	5247	279856	124520	1.75595521119838e-66	1.30893543077513	no
H10	B49	3769	279856	68525	4.64852282578059e-60	1.35225822814004	yes
H10	B82	439	279856	7816	1.23240792767282e-09	1.37582606519004	yes
H10	B86	677	279856	10059	1.1567543304614e-13	1.37344961474874	yes
H10	D70	598	279856	14996	7.8628646371398e-11	1.33850364619077	no
H10	H00	3922	279856	66474	3.74072432712014e-161	1.65325091303203	yes
H10	H01	2211	279856	27816	1.39834627072898e-233	2.32891303043977	yes
H10	H02	762	279856	13376	2.28056876538864e-37	1.71902009686012	yes
H10	H04	2832	279856	54014	1.3968469226855e-302	2.34437660819207	no
H10	H11	2539	279856	47871	2.77987171455784e-111	1.67900902875416	yes
H10	H15	315	279856	3642	9.54063388542721e-39	2.49226168218423	yes
H10	H16	1006	279856	29566	1.69119811708986e-57	1.80962548612827	no
H10	H20	218	279856	4680	1.63904173866834e-15	1.91334270229086	no
H10	H57	4152	279856	82297	3.46227738512742e-267	1.90003130148847	no
H10	H62	395	279856	5437	3.60963888787893e-07	1.31382514939367	yes
H10	J30	8339	279856	210208	5.35816483708973e-230	1.507752228423	no
H10	J31	672	279856	10549	1.74865665856282e-10	1.30759557632308	yes
H10	J45	2710	279856	111471	9.18002912786259e-52	1.3912774649222	no
H10	K06	194	279856	3181	6.5380732411761e-06	1.42146820686118	no
H10	K12	2870	279856	52091	9.6416755016392e-65	1.43650864167927	yes
H10	K14	635	279856	9633	4.72258874671927e-18	1.4801942034902	yes
H10	L01	1488	279856	27974	9.85774824874813e-32	1.41142636409061	yes
H10	L20	2563	279856	91573	1.23034607122189e-41	1.35192308622261	no
H10	L21	3066	279856	80456	2.5296188696582e-39	1.30538317981249	no
H10	L23	1463	279856	34970	1.06166341669765e-38	1.47593925513096	no
H10	L25	1292	279856	43066	2.65756924140089e-20	1.33173889920991	no
H10	L29	4792	279856	123810	1.14838798689601e-70	1.33807925935398	no
H10	L30	10813	279856	130196	2.14663197075671e-139	1.31887128852759	yes
H10	L55	326	279856	7445	6.3707751547861e-07	1.34357729019509	no
H10	L60	2726	279856	54291	7.53293984715523e-36	1.30862467514798	yes
H10	L71	688	279856	13945	4.29870031290189e-15	1.39825768293878	yes
H10	L84	684	279856	9722	4.52257023032525e-22	1.52953692515414	yes
H10	L85	1277	279856	27148	1.69279714258668e-19	1.32506027800279	no
H10	L98	462	279856	18244	5.03561124863531e-10	1.3754151330841	no
H10	M35	676	279856	14146	7.25014334435597e-15	1.39828691540806	no
H10	M94	206	279856	3608	3.03164531131099e-05	1.35653707266149	yes
H10	N48	1171	279856	24184	1.31627784374469e-16	1.30691507903054	yes
H10	N90	150	279856	5953	0.000299772390060592	1.35111058939233	no
H10	O91	171	279856	5200	0.00018794923229813	1.33872220827851	no
H10	R14	1981	279856	29849	4.68132382178043e-36	1.37487671532454	yes
H10	R21	834	279856	16815	6.79472969424328e-16	1.36581993581674	yes
H10	R35	341	279856	5221	1.88148581397917e-07	1.35630498217755	yes
H10	S05	960	279856	23716	9.66060643667109e-30	1.52264672094696	no
H10	S30	117	279856	4992	7.44147989634802e-05	1.49623467673779	no
H10	S40	136	279856	6978	0.000832477467531451	1.32845027966184	no
H10	S80	295	279856	12065	7.07960257050062e-08	1.41312997868685	no
H10	S81	172	279856	6826	8.78042444711204e-05	1.3656161751666	no
H10	T15	954	279856	10424	2.00060689444968e-44	1.69661947413422	yes
H10	T38	591	279856	36597	6.03915186081245e-12	1.36776312393333	no
H10	T69	130	279856	2598	0.000980453890872465	1.33074913767966	no
