disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
L30	L40	470	130196	47039	1.07093432602504e-58	2.52137502342036	no
L30	L42	143	130196	13505	5.72729551691941e-05	1.42583076971854	no
L30	L43	144	130196	10580	1.9919217720067e-08	1.744908833323	no
L30	L53	329	130196	15363	5.75292058983318e-17	1.723390370462	no
L30	L60	740	130196	54291	4.61196798079989e-24	1.53220027118353	no
L30	L65	386	130196	31159	3.71120885537687e-07	1.31650258664336	no
L30	L71	213	130196	13945	8.40011826427767e-13	1.79623751509903	no
L30	L73	458	130196	28504	8.52517752454903e-20	1.6418825679995	no
L30	L84	180	130196	9722	1.11238348214496e-05	1.41743542186991	no
L30	L85	387	130196	27148	5.12561174800301e-17	1.64357480299219	no
L30	L98	180	130196	18244	3.76723811866452e-20	2.34627651604256	no
L30	M67	272	130196	27822	2.12045943398291e-05	1.30461922936381	no
L30	N34	111	130196	11362	0.000356693246022533	1.4163644150996	no
L30	N46	109	130196	14028	0.000333206895471398	1.42604513347916	no
L30	N48	286	130196	24184	1.68165756985969e-08	1.44480932685401	no
L30	N50	190	130196	5877	0.000198935689756285	1.31068800386129	yes
L30	N76	839	130196	92961	1.15251635815125e-12	1.30958515676342	no
L30	R19	191	130196	13537	1.55217875369453e-05	1.38988734467422	no
L30	R61	123	130196	8186	1.89015174007596e-06	1.64585151273851	no
L30	R68	159	130196	16032	8.89210501966712e-05	1.37773328611414	no
L30	R69	124	130196	25460	1.20035344512503e-11	2.12910670403466	no
L30	S90	132	130196	18691	5.19055343877699e-05	1.45692943018251	no
L43	L29	136	10580	123810	0.000682199627238472	1.33363519937476	no
L50	D75	119	128369	8122	0.000701267925538348	1.36081485483465	yes
L50	L20	647	128369	91573	1.06574594489512e-10	1.31910709595614	no
L50	L23	404	128369	34970	1.53455624721221e-17	1.63903555751989	no
L50	L25	366	128369	43066	1.12048356498214e-11	1.49246745508658	no
L50	N48	262	128369	24184	1.8038326016558e-05	1.315150609135	yes
L50	T78	1343	128369	94480	4.95821370887518e-60	1.68394794802472	yes
L53	I87	105	15363	71233	0.00036463644905894	1.43488917988147	no
L53	L03	150	15363	64027	0.000736395251093987	1.31013892784546	no
L53	L30	373	15363	130196	9.66161133106965e-09	1.38623687798475	no
L53	L50	170	15363	128369	0.000397652684916443	1.30994230428678	no
L57	B00	107	34156	49064	0.00282792740054624	1.31133253084172	no
L57	B07	341	34156	197501	5.5891174496777e-08	1.37570750097692	no
L57	C44	627	34156	35086	9.25155538788757e-80	2.56517320016372	no
L57	H04	304	34156	54014	6.61063911421695e-06	1.3103607746189	no
L57	L21	276	34156	80456	8.8470677637806e-06	1.3222925340109	no
L57	L82	487	34156	41043	2.00937807716049e-22	1.68042876103053	no
L57	L85	222	34156	27148	2.83387513731467e-13	1.79751151829446	no
L57	M70	227	34156	34732	2.57973463904497e-05	1.33547789835191	no
L57	N28	146	34156	23765	0.000669746709692466	1.31824694687874	no
L57	N81	109	34156	33743	0.00211516885104095	1.32341163047254	no
L57	R23	134	34156	12165	0.000519173385629066	1.34737135368781	yes
L57	R49	236	34156	67910	4.82370457611485e-06	1.37039051748106	no
L60	B35	928	54291	158724	3.58106971053898e-35	1.60473925152648	no
L60	B49	416	54291	68525	8.9667063851177e-08	1.32469793791732	no
L60	B99	200	54291	22334	7.59042096503085e-07	1.46896780137286	yes
L60	F52	144	54291	45461	0.000296243625855158	1.35461534144405	no
L60	K60	182	54291	40809	2.39579345112201e-06	1.46555925167435	no
L60	L03	485	54291	64027	1.36652339000353e-17	1.5637554476001	yes
L60	M70	242	54291	34732	5.52224351594351e-05	1.3031376425924	no
L60	R41	225	54291	27643	1.15508776529013e-05	1.35834395701938	yes
L65	B35	494	31159	158724	4.95373052384228e-08	1.30251773998812	no
L65	K62	180	31159	64567	2.34873699714629e-05	1.39339318834379	no
L65	L21	202	31159	80456	4.54573771754294e-06	1.41314982787066	no
L65	L29	407	31159	123810	3.05949781648186e-09	1.37994283128922	no
L65	L60	177	31159	54291	0.000219267091107015	1.32185339934418	no
L65	L82	178	31159	41043	8.65362919467197e-07	1.50838000022084	yes
L65	M72	159	31159	37615	7.54231432433045e-05	1.38488307351977	yes
L65	R41	128	31159	27643	0.000493775716937576	1.36062948315714	yes
L70	E28	230	77006	16632	8.12555113700526e-15	1.84895730182012	yes
L70	L02	740	77006	95034	1.97961623512839e-16	1.40319388180361	yes
L70	L21	416	77006	80456	8.14226882817201e-08	1.32572067221874	no
L70	L65	306	77006	31159	1.31069993638121e-07	1.38541638495047	yes
L70	L68	152	77006	6441	6.31796880027997e-20	2.55443377171291	yes
L70	L73	385	77006	28504	1.26427250679486e-09	1.40544527569711	yes
L71	H00	130	13945	66474	4.6564323242361e-08	1.77909733181977	no
L72	B07	835	82063	197501	9.7935220907874e-13	1.3122834855738	no
L72	D17	568	82063	75110	7.30800054475156e-20	1.55353379166552	no
L72	D23	531	82063	71865	1.23632462177257e-09	1.33197532643283	no
L72	L02	922	82063	95034	4.58522470927954e-51	1.79475804555001	no
L72	L05	140	82063	22326	2.15123795864448e-15	2.31186135210693	no
L72	L73	309	82063	28504	4.32616260500255e-11	1.53243208126042	no
L72	L82	465	82063	41043	4.52121850370075e-11	1.40168855139635	yes
L72	R22	835	82063	80395	5.86987254716791e-40	1.71169335787831	no
L73	B99	118	28504	22334	1.89453785602113e-05	1.55330072972245	no
L73	H00	216	28504	66474	1.30166603748678e-05	1.36537821913953	no
L73	K60	109	28504	40809	9.24165310991784e-05	1.50073226279895	no
L73	L02	436	28504	95034	1.40207923858548e-41	2.20533249021575	no
L73	L03	233	28504	64027	1.2922784206208e-05	1.34830157469459	no
L73	L29	319	28504	123810	9.41570352304935e-09	1.42562232729972	no
L73	L30	593	28504	130196	2.32268921564093e-12	1.37787297296641	yes
L73	L70	174	28504	77006	3.34563015244217e-10	1.76685454929986	no
L73	L72	309	28504	82063	1.23463263532412e-17	1.78569620190568	no
L73	R22	261	28504	80395	1.31644568229007e-06	1.37762717508344	no
L74	L30	108	4611	130196	0.00109834226108391	1.36612168780812	yes
L81	D22	320	24257	137295	8.72558549433905e-21	1.87384380606616	no
L81	H04	107	24257	54014	0.00282011384457523	1.31170182588102	no
L81	L57	159	24257	34156	6.76190623425545e-11	1.87296898088344	yes
L81	L82	193	24257	41043	5.16249201863819e-11	1.7576793074716	yes
L81	R14	117	24257	29849	0.00161842043811848	1.3230161431367	yes
L81	R79	115	24257	33351	0.00229976037795868	1.30856482217352	yes
L82	B07	545	41043	197501	1.94318139774508e-35	1.88900286143463	no
L82	C44	360	41043	35086	9.48047771994922e-12	1.50260896702163	no
L82	D22	458	41043	137295	3.78941424410892e-34	1.98438613131501	no
L82	D23	374	41043	71865	1.80562096796505e-22	1.82469010217247	no
L82	H01	174	41043	27816	2.36072539460101e-05	1.40226102763755	no
L82	K13	124	41043	15168	0.00184731640060653	1.30482560716284	no
L82	K60	108	41043	40809	0.00278219350808906	1.31031880076856	no
L82	L53	122	41043	15363	7.63711720829731e-05	1.46702837529664	yes
L82	L57	607	41043	34156	2.05697474992938e-43	1.96011369163622	yes
L82	L65	128	41043	31159	0.000172256701077057	1.41065073652922	no
L82	L72	356	41043	82063	6.90991216097351e-11	1.47509653308781	no
L82	L81	118	41043	24257	8.44350345782123e-07	1.70826457850501	no
L82	L85	217	41043	27148	2.21684361393921e-14	1.86723855754031	no
L82	M72	238	41043	37615	1.77068279122821e-05	1.335240984603	no
L82	N63	122	41043	35231	1.43723912891592e-05	1.5517845585318	no
L84	B07	128	9722	197501	0.000140595677594218	1.42311149938497	no
L84	B35	162	9722	158724	0.000210670274809122	1.34390614878726	no
L84	K02	137	9722	251964	0.000417442553325262	1.35399165442924	no
L84	R63	148	9722	104155	2.85276668979642e-05	1.44800867786314	no
L85	C44	222	27148	35086	3.32993813862113e-10	1.63546482914824	yes
L85	L57	360	27148	34156	6.9852094858486e-22	1.83301191675743	yes
L85	L82	259	27148	41043	5.26706091664319e-08	1.45357546785623	no
L98	H52	105	18244	128738	0.000398610106788338	1.42926196302494	no
L98	L02	145	18244	95034	0.000862584171506298	1.30984589780284	yes
M10	E11	579	37270	161949	3.63947750785573e-12	1.37787285000711	no
M10	E66	1344	37270	308555	6.55337350419511e-33	1.45582394922542	yes
M10	E79	526	37270	60075	7.53500243177583e-51	2.22225465401897	no
M10	F10	166	37270	48648	3.0063770582401e-06	1.49136049233027	no
M10	I50	335	37270	36940	6.62448604442406e-08	1.37679000090062	no
M10	K76	356	37270	77887	2.13193121509474e-09	1.41973191211202	no
M10	M13	361	37270	39461	2.61392350692129e-56	2.88936746913361	no
M10	M71	180	37270	38544	4.87860838000401e-07	1.52266518947197	no
M10	N18	856	37270	86575	7.98461426501528e-36	1.65038664726392	no
M10	R73	472	37270	105366	7.02420838533906e-08	1.30550583048018	no
M10	R74	356	37270	97527	2.07302656626927e-12	1.53057609109707	no
M10	R80	209	37270	18257	6.09639155137563e-10	1.64918367772023	yes
M12	B99	136	37110	22334	0.000798837638961806	1.32499662942635	no
M12	H01	111	37110	27816	2.19258253631382e-05	1.57376010701374	no
M12	M25	1240	37110	441380	1.12411641113421e-16	1.30217972136261	no
M12	M65	225	37110	81473	1.38609026454837e-06	1.41531058328434	no
M12	M71	110	37110	38544	0.000845136521829309	1.37148989834282	no
M12	M75	377	37110	243033	4.11364155291956e-07	1.32052575890992	no
M12	R23	105	37110	12165	0.000608011882826227	1.40342155204961	yes
M12	S62	183	37110	52345	3.65292604708663e-07	1.52542655123537	no
M12	S63	209	37110	32896	5.44334777998487e-15	1.92451979618569	no
M12	S83	210	37110	80131	3.39878711528378e-10	1.6617117739423	no
M12	S93	738	37110	173695	5.71667087639094e-18	1.43370934419826	no
M13	E79	288	39461	60075	7.71156264974915e-11	1.5507624531992	no
M13	L40	122	39461	47039	0.000431626508934225	1.37930202668952	no
M13	M10	370	39461	37270	1.33344389832916e-64	3.12879129920611	no
M13	M35	105	39461	14146	1.14736460337469e-08	1.99051370321923	no
M15	G47	184	33967	38888	0.000218578944117128	1.31437531376673	yes
M15	L89	183	33967	5327	4.34408620712067e-05	1.3685406605262	yes
M15	M41	136	33967	76147	4.59516669864348e-05	1.45296638088974	yes
M15	S83	134	33967	80131	2.45416432217812e-05	1.48704844704704	yes
M16	M70	379	47474	34732	1.05896221756911e-13	1.55002826230878	yes
M16	M99	167	47474	10237	4.41636698526115e-10	1.78242406498258	yes
M17	E66	4492	127033	308555	4.15984755267295e-88	1.40713776330173	yes
M17	G56	1011	127033	85888	4.51675920691134e-25	1.44619843486343	yes
M17	M10	663	127033	37270	2.77643998536555e-11	1.32707893385991	yes
M17	M11	137	127033	6031	2.22283977361145e-08	1.77127922391468	no
M17	M16	909	127033	47474	9.33557046027666e-23	1.44609481834487	yes
M17	M21	184	127033	54893	0.000135463942269918	1.32927499574788	no
M17	M22	172	127033	19193	9.23223816714947e-09	1.67077492618197	no
M17	M23	435	127033	64062	2.40639456503735e-14	1.51628907253776	no
M17	M47	1244	127033	87860	5.58564285256037e-18	1.31316130937067	no
M17	M71	535	127033	38544	3.70982516288387e-13	1.41934986093535	yes
M17	M76	412	127033	26109	7.60986615854996e-13	1.49045484515408	yes
M17	S83	518	127033	80131	7.91013872191561e-27	1.74201158309499	no
M18	G56	141	12682	85888	2.12191760640873e-05	1.47661948133844	no
M18	K57	118	12682	49151	0.000693140312289649	1.36533635621932	no
M18	M65	122	12682	81473	9.70515503573489e-05	1.45677331992877	no
M19	M18	418	77338	12682	1.77325331568327e-29	1.93678088682831	yes
M19	M65	559	77338	81473	8.0592118616121e-09	1.30126783720236	yes
M19	M71	334	77338	38544	3.07619302462854e-06	1.30725860283413	yes
M20	G57	121	67029	8551	0.000110164451507451	1.4508741102339	yes
M20	L84	115	67029	9722	1.33616967724985e-05	1.58290693327939	no
M20	M15	236	67029	33967	1.26413093126334e-05	1.34517031478433	no
M20	M18	280	67029	12682	7.79716335464731e-07	1.37104789104	yes
M20	M21	156	67029	54893	2.26393352676829e-06	1.52587367455298	no
M20	M70	550	67029	34732	1.15351678324339e-09	1.32615498208281	yes
M20	M71	322	67029	38544	1.55090271553211e-08	1.41226401756551	yes
M21	E66	934	54893	308555	2.15117352259085e-14	1.31970390068304	yes
M21	M41	460	54893	76147	3.42506234543058e-12	1.43748743477618	yes
M21	R60	117	54893	36784	0.00223268678673978	1.30634990875375	yes
M22	E55	101	19193	9139	0.000342478057292123	1.45184475111288	yes
M22	M47	119	19193	87860	0.000741207372325476	1.35911787653695	no
M22	M51	153	19193	94902	0.000270061471711112	1.34544665336893	no
M22	M75	383	19193	243033	2.58364041713183e-08	1.36334114467951	no
M22	M85	103	19193	59281	0.000162576866141955	1.49062641159568	no
M22	S83	125	19193	80131	6.6777045609197e-08	1.78787269984905	no
M23	M17	712	64062	127033	5.71782262409495e-42	1.82862353004422	yes
M23	M18	152	64062	12682	0.000771379555709108	1.30463517832123	yes
M23	M22	165	64062	19193	1.81821526733055e-16	2.21079523923552	yes
M23	M76	220	64062	26109	3.73715096900351e-06	1.39423076714816	yes
M23	S83	378	64062	80131	3.98562452463261e-17	1.6592102928423	no
M25	B35	5993	441380	158724	1.21884521445354e-92	1.34850257207157	yes
M25	B49	2874	441380	68525	5.77904416998406e-56	1.39530116471811	yes
M25	B86	421	441380	10059	9.45047064790523e-09	1.35346297815376	yes
M25	B96	2061	441380	33533	8.54149054187474e-33	1.34307521024209	yes
M25	D17	2224	441380	75110	6.30198299441993e-31	1.31599672520779	no
M25	D23	2526	441380	71865	1.49855469197647e-54	1.42101194095271	no
M25	D27	219	441380	17578	5.71355529005627e-05	1.32013996179525	no
M25	E88	141	441380	5031	0.000189098434821411	1.37841105370496	no
M25	F34	561	441380	17858	7.95385953391159e-14	1.42165148406585	no
M25	F52	1357	441380	45461	1.28682126257926e-21	1.33511664116689	no
M25	G25	699	441380	18830	2.09706440162432e-13	1.358629864297	no
M25	G43	1803	441380	84262	7.92430060178995e-25	1.31043323237873	no
M25	G44	1864	441380	62289	1.50284858825124e-48	1.47221521145263	no
M25	G56	2909	441380	85888	8.40648470458411e-113	1.62377332681643	no
M25	G57	440	441380	8551	1.00608138996145e-08	1.34315200675689	no
M25	H01	1199	441380	27816	2.18716456501379e-18	1.32362925512952	yes
M25	H04	1857	441380	54014	3.45320637831461e-44	1.44445416793509	no
M25	H11	1932	441380	47871	3.38733527518056e-32	1.3523604111149	yes
M25	H53	2785	441380	72322	2.51210281766605e-59	1.41843646197095	yes
M25	H54	5004	441380	118688	1.32188248591937e-111	1.43649036772231	yes
M25	H57	2807	441380	82297	3.70364460179246e-62	1.42915618098447	no
M25	H62	324	441380	5437	7.55081236819733e-07	1.33844906304071	yes
M25	H68	433	441380	6625	9.95043136987991e-08	1.31447534028142	yes
M25	H81	4179	441380	137772	7.46961043051674e-70	1.36263554210375	no
M25	H91	3675	441380	127528	7.66392896257847e-50	1.31745262531144	no
M25	H92	2792	441380	89073	6.32543550988087e-58	1.41139190568832	no
M25	H93	2294	441380	65886	5.91570614054516e-44	1.38838538633545	no
M25	I20	506	441380	19459	1.61871851300287e-09	1.33758603681617	no
M25	I86	297	441380	13025	7.54153854257967e-07	1.35730478361825	no
M25	I87	2288	441380	71233	1.62766773349165e-55	1.45312176034026	no
M25	J34	1286	441380	35176	1.04728709026915e-19	1.32528787683623	yes
M25	K00	232	441380	16530	5.08056283230805e-05	1.31231013526597	no
M25	K07	1327	441380	89004	7.50665588254353e-35	1.46919432874996	no
M25	K10	247	441380	6118	2.62525252153758e-06	1.37306653077277	no
M25	K12	1658	441380	52091	7.35440732575712e-24	1.31773716343482	no
M25	K13	874	441380	15168	3.93343533798316e-19	1.4031536830835	yes
M25	K14	483	441380	9633	3.34365830536082e-15	1.50194460122451	yes
M25	K30	4311	441380	107713	1.5506658670486e-61	1.32918208970318	yes
M25	K58	530	441380	20155	6.90852011566594e-09	1.31156047488982	no
M25	K60	1104	441380	40809	1.27556656822719e-15	1.30430042607151	no
M25	K62	2414	441380	64567	1.0547988675482e-34	1.32394627685473	yes
M25	L08	219	441380	7077	8.78443873282463e-07	1.43422276045449	no
M25	L21	2305	441380	80456	1.04193041217957e-30	1.3081017169721	no
M25	L25	886	441380	43066	1.20792204440947e-18	1.39246923772996	no
M25	L28	274	441380	3255	1.5178453346806e-06	1.36104781734695	yes
M25	L29	4058	441380	123810	3.95759737173285e-98	1.45795378311469	no
M25	L30	7764	441380	130196	4.46030846872756e-97	1.3083232939878	yes
M25	L53	769	441380	15363	1.77533153838184e-12	1.32159155444308	yes
M25	L55	202	441380	7445	4.94823606087155e-05	1.34075944530438	no
M25	L60	1944	441380	54291	1.36339251031594e-50	1.47254566468883	no
M25	L65	1170	441380	31159	6.19490321464478e-28	1.43674673531721	no
M25	L73	1106	441380	28504	2.94272471128742e-16	1.31230729240659	yes
M25	L74	100	441380	4611	0.00412752840189817	1.30256027013363	no
M25	L81	821	441380	24257	1.32746821004458e-17	1.39516485729561	no
M25	L82	2457	441380	41043	2.95484690080465e-31	1.30022904420267	yes
M25	L84	508	441380	9722	6.64937909097254e-16	1.50220543823567	yes
M25	L85	1041	441380	27148	1.4002819866148e-22	1.40576930534595	no
M25	L90	174	441380	5664	8.87588457717589e-05	1.35547096075072	no
M25	L92	116	441380	1770	5.31137325459879e-05	1.50479784773696	yes
M25	M06	186	441380	3545	6.15924030446069e-07	1.50082318309007	yes
M25	M10	1297	441380	37270	3.95674961281761e-31	1.44060798478017	no
M25	M11	238	441380	6031	2.913547676251e-24	2.2483237438517	no
M25	M12	1155	441380	37110	2.42230649806095e-33	1.49813550640264	no
M25	M13	1778	441380	39461	1.08043727706541e-73	1.64873079090111	yes
M25	M15	769	441380	33967	1.42395063419094e-11	1.30479188027391	no
M25	M16	1498	441380	47474	9.0384450815056e-63	1.65183915992139	no
M25	M17	3694	441380	127033	6.12566814088297e-212	1.82419296402459	no
M25	M18	1104	441380	12682	3.35290322427714e-79	1.96371933237263	yes
M25	M19	2027	441380	77338	3.5488471083403e-43	1.41430027834171	no
M25	M20	2167	441380	67029	3.02728116394909e-55	1.46752058446962	no
M25	M21	785	441380	54893	2.88324065457621e-22	1.48210981437869	no
M25	M22	764	441380	19193	4.89240765982008e-93	2.49248622116199	yes
M25	M23	1708	441380	64062	3.80599667697615e-163	2.2161645449939	no
M25	M43	3035	441380	50989	1.83148629193183e-71	1.44746141491303	yes
M25	M46	197	441380	4653	3.02428100065622e-09	1.63384739139459	no
M25	M47	2265	441380	87860	2.19765412540344e-33	1.32815656493729	no
M25	M50	450	441380	14813	2.40931468620442e-17	1.58530953409419	no
M25	M53	693	441380	11076	5.24081694746986e-12	1.3327218827516	yes
M25	M62	4486	441380	127432	5.15474715256294e-111	1.46566687185766	no
M25	M65	2974	441380	81473	4.18578049309348e-130	1.67822270950336	no
M25	M67	856	441380	27822	6.12263525732208e-30	1.56402262071275	no
M25	M70	2282	441380	34732	2.29659918183551e-125	1.79527611157949	yes
M25	M71	1558	441380	38544	3.63954440802668e-57	1.5942786543221	no
M25	M72	2014	441380	37615	1.52732372733329e-67	1.56148622389401	yes
M25	M75	7946	441380	243033	2.99295984270367e-208	1.48761052866289	no
M25	M76	1372	441380	26109	2.06782360006007e-83	1.85223289311356	yes
M25	M77	7556	441380	215106	4.1485215789685e-256	1.57637729875326	no
M25	M79	14630	441380	322453	0	1.51008450507328	yes
M25	M87	106	441380	3241	1.67474798040468e-07	1.85448105502947	no
M25	M89	194	441380	6125	6.08280405389009e-07	1.48551765428073	no
M25	M92	104	441380	5353	8.31435463720521e-05	1.52566997681224	no
M25	M93	112	441380	3841	3.2489234661302e-11	2.18867537873426	no
M25	M94	177	441380	3608	5.39144267494408e-10	1.74024891913644	no
M25	N28	804	441380	23765	4.16745469408643e-15	1.35887715926235	no
M25	N48	750	441380	24184	2.43190375519467e-13	1.3424394502955	yes
M25	N50	536	441380	5877	2.06649313096469e-09	1.32335688844688	yes
M25	N63	1212	441380	35231	6.10203933230178e-21	1.35097596334762	no
M25	N64	2796	441380	82033	6.1349469677099e-74	1.48192334673951	no
M25	N76	2240	441380	92961	1.02447125986204e-31	1.31973593221188	no
M25	N83	555	441380	16489	5.10479867954594e-09	1.30670556398119	no
M25	N89	1029	441380	27821	2.28755595256661e-18	1.35426507745689	no
M25	N92	2466	441380	108804	7.91185096292062e-39	1.34345334363877	no
M25	N93	318	441380	12683	1.19716431653326e-12	1.58210907669007	no
M25	N94	1280	441380	66795	1.79963668666246e-31	1.44768245894753	no
M25	N95	2409	441380	87463	1.63094318832284e-34	1.32322294911421	no
M25	Q66	263	441380	23375	1.46244544524964e-06	1.37153733013469	no
M25	R00	2910	441380	72399	7.633924938742e-41	1.32159431387761	yes
M25	R04	1469	441380	51637	1.43225350890413e-21	1.31935239416426	no
M25	R06	4675	441380	121199	1.94782922758723e-84	1.38159880742203	no
M25	R07	9630	441380	273578	5.56855105711678e-174	1.38722299961387	no
M25	R10	13451	441380	462110	3.80601056295817e-216	1.3630120388167	no
M25	R12	1755	441380	45129	1.98416880737433e-34	1.39020493158881	no
M25	R14	1572	441380	29849	2.52886135000303e-33	1.40875577936947	yes
M25	R19	576	441380	13537	3.16364024784344e-13	1.40075115096477	yes
M25	R20	3271	441380	58317	3.43349017386172e-129	1.63259788786667	yes
M25	R21	531	441380	16815	5.56879017864907e-13	1.41632991020512	no
M25	R22	3129	441380	80395	4.9831693085709e-44	1.32297533953052	yes
M25	R23	1042	441380	12165	1.25381279489104e-20	1.38087798524172	yes
M25	R25	1314	441380	23335	4.11973604538387e-46	1.5736712548764	yes
M25	R30	3299	441380	92583	6.59603259445433e-59	1.37558340837282	no
M25	R35	249	441380	5221	4.71513244601263e-07	1.41214605876921	yes
M25	R39	169	441380	3792	0.000125919324578883	1.34994773894251	no
M25	R41	1776	441380	27643	5.58162700009291e-28	1.33831020568982	yes
M25	R42	8938	441380	214111	4.41319000254098e-124	1.32934852111877	yes
M25	R43	244	441380	5321	5.79975045545164e-09	1.52301880142807	no
M25	R49	2105	441380	67910	1.74548126761696e-28	1.30970718019141	no
M25	R51	5348	441380	179516	4.42996257574602e-130	1.46188896258426	no
M25	R52	2121	441380	128735	2.16402024703221e-55	1.47480583587563	no
M25	R53	5278	441380	135814	1.38052952671011e-81	1.34748687197069	yes
M25	R58	285	441380	7803	1.67067811794946e-05	1.30134933190327	no
M25	R59	1564	441380	48316	5.14037265574186e-31	1.39088621654809	no
M25	R60	2305	441380	36784	2.01341225039848e-31	1.3125986941148	yes
M25	R61	276	441380	8186	3.28464561616543e-10	1.53701858618033	no
M25	R68	432	441380	16032	3.72352900420076e-08	1.32877082973285	no
M25	R69	262	441380	25460	1.71455840502986e-05	1.31608100496105	no
M25	R70	166	441380	2825	1.92709033934253e-06	1.5061623710523	yes
M25	S00	508	441380	20799	8.27907429601549e-09	1.3172388409756	no
M25	S03	101	441380	4973	1.45402423165713e-05	1.64505750124498	no
M25	S13	1012	441380	37348	1.35509614922182e-15	1.31977270813581	no
M25	S23	894	441380	18324	5.61621678474758e-14	1.31885666139188	yes
M25	S40	108	441380	6978	6.26914366622834e-05	1.52582898671638	no
M25	S43	545	441380	21329	5.31578660354638e-10	1.3353428083634	no
M25	S60	357	441380	21999	7.98614845650451e-15	1.60999210952216	no
M25	S61	2348	441380	89913	5.10721707517093e-30	1.30049261752155	no
M25	S63	831	441380	32896	6.92994175546448e-37	1.67027230743174	no
M25	S80	201	441380	12065	2.31632741617953e-13	1.86280557794377	no
M25	S83	2113	441380	80131	1.21936847584624e-164	2.0336147203259	no
M25	S93	4273	441380	173695	3.37803222997922e-85	1.40526887121612	no
M25	T00	1007	441380	5990	6.80444490537753e-15	1.31075782833278	yes
M25	T17	197	441380	5220	8.98377291041097e-05	1.32808141459003	no
M25	T30	2924	441380	102568	3.35738098988058e-45	1.34168167005653	no
M25	T74	183	441380	2918	0.000129915478113459	1.33157805653035	yes
M25	T81	185	441380	3752	1.54841019261866e-06	1.47322318022491	yes
M25	T88	877	441380	16894	1.2034968734989e-21	1.43928637198257	yes
M35	D50	194	14146	138143	0.000155627884680363	1.31650160115606	no
M35	M13	100	14146	39461	0.000195042760173237	1.49174933444161	no
M35	M81	133	14146	75859	5.25982326491347e-06	1.56275786549492	no
M35	M85	128	14146	59281	0.000197339311708375	1.40560803221906	no
M40	R06	127	9892	121199	0.00096632212151132	1.33243076495206	yes
M41	M20	352	76147	67029	1.98559231289396e-07	1.34551218322852	yes
M41	M21	272	76147	54893	4.25188924632986e-08	1.44126895035883	no
M41	M51	341	76147	94902	3.14803255151872e-08	1.38452870758374	yes
M41	M85	275	76147	59281	3.33491079072118e-07	1.39368014909046	no
M41	N28	109	76147	23765	0.000361572149455804	1.42154205145895	no
M43	G44	254	50989	62289	5.88019025605938e-06	1.34819538435951	no
M43	M13	183	50989	39461	0.000320354118583206	1.30259352535198	no
M43	M62	718	50989	127432	4.09029925867491e-23	1.5299431856515	no
M43	M65	390	50989	81473	6.19151975093901e-13	1.51395353612939	no
M47	F45	100	87860	12600	0.0028066772117337	1.32522781192411	no
M47	F52	340	87860	45461	2.91483301493154e-06	1.30498271752786	yes
M47	G25	286	87860	18830	1.49224792330519e-07	1.40021339385928	yes
M47	G56	744	87860	85888	1.4455197842426e-17	1.42161901495028	no
M47	I70	133	87860	6822	5.15436241242926e-05	1.45474865694309	yes
M47	I87	786	87860	71233	1.40523974802186e-11	1.30219747543566	yes
M47	J31	190	87860	10549	2.97309738642777e-06	1.44382283995239	yes
M47	M16	614	87860	47474	2.27394067289818e-22	1.57372578493742	yes
M47	M18	320	87860	12682	3.19307178848179e-06	1.31428702665864	yes
M47	M21	169	87860	54893	2.28593761622781e-08	1.65118439154203	yes
M47	M22	153	87860	19193	5.25904049975636e-08	1.67531762430039	no
M47	M41	288	87860	76147	5.84643610348944e-12	1.59820052730029	no
M47	M43	612	87860	50989	7.54851343523352e-18	1.4848687199674	yes
M47	M50	144	87860	14813	8.10136692345676e-17	2.38906296976328	no
M47	M51	790	87860	94902	8.29747275307916e-51	1.88575369635952	yes
M47	M53	209	87860	11076	6.76600559854701e-06	1.39107354961438	yes
M47	M71	400	87860	38544	6.5298327276951e-09	1.37114029997714	yes
M47	M85	660	87860	59281	1.29854026510315e-11	1.33538699566631	no
M47	M99	341	87860	10237	3.74981340099755e-44	2.56670037183238	yes
M47	N28	304	87860	23765	2.82526359507044e-06	1.32646972157995	yes
M47	N81	363	87860	33743	1.75951018868842e-07	1.3409624896191	no
M47	S83	359	87860	80131	7.2137960819414e-07	1.31947300838087	no
M50	G56	145	14813	85888	0.000172684572069522	1.37707085557842	no
M50	M51	224	14813	94902	2.61668247412784e-30	2.63138111548549	no
M50	M85	100	14813	59281	0.00159210132662783	1.36025450745811	no
M51	F32	1169	94902	184052	2.69799361442919e-18	1.32909502698725	no
M51	G25	228	94902	18830	2.81788573740993e-10	1.62435695158046	yes
M51	G47	511	94902	38888	3.68688847286232e-09	1.32655443205852	yes
M51	G62	117	94902	3842	0.00210331973958216	1.30919045238555	yes
M51	I70	100	94902	6822	0.000953840640268856	1.39027067436148	yes
M51	J32	148	94902	12553	0.000279794428034508	1.35034207959893	yes
M51	K21	968	94902	58034	1.18731790957189e-13	1.30077883088766	yes
M51	K44	462	94902	48619	1.84325775894299e-08	1.32587028655303	yes
M51	K63	301	94902	10700	1.14512115372094e-05	1.30008390913801	yes
M51	M22	195	94902	19193	7.41270124451681e-10	1.67828919009705	no
M51	M47	679	94902	87860	5.81010991273758e-21	1.5099262686134	no
M51	M50	254	94902	14813	1.03608959855435e-58	3.96345325476833	no
M51	M85	514	94902	59281	5.50924463727204e-12	1.40065988387142	no
M51	M99	301	94902	10237	3.09040057763549e-67	3.83696448421287	yes
