disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
F20	F29	111	8385	5215	1.0286985932922e-40	22.5358359228851	no
F20	K02	255	8385	251964	2.21147823589731e-09	1.52002761828379	no
F20	K04	157	8385	97039	3.96783525732841e-06	1.4865960207652	yes
F20	K05	150	8385	124242	0.000133256109077361	1.38008400653515	yes
F20	K08	193	8385	122700	1.77491385959506e-06	1.44965029749928	yes
F20	K59	239	8385	130936	7.79215899304151e-26	2.32161543384463	yes
F20	L02	130	8385	95034	5.72034292606869e-05	1.44682767760571	no
F20	N91	115	8385	73645	1.84023585305557e-18	2.8707741121626	yes
F29	E66	221	5215	308555	1.06269738228525e-09	1.59423204920981	yes
F29	F17	213	5215	295027	6.24171782936809e-09	1.56636497060795	no
F29	F20	201	5215	8385	2.8053533395433e-60	45.6944574037115	yes
F29	F31	114	5215	6502	3.24735589469805e-37	32.499187621146	yes
F29	F32	143	5215	184052	9.72229206810706e-05	1.40441175291714	no
F29	K04	107	5215	97039	2.26395203708701e-05	1.55441091712511	no
F29	K08	132	5215	122700	0.000263133547193255	1.38500521504054	no
F29	K59	119	5215	130936	6.65694329218067e-08	1.77182643399961	no
F30	F31	118	919	6502	2.4127854497913e-13	115.190928773691	yes
F31	E03	323	6502	122667	1.22603435560732e-82	4.46923932869623	yes
F31	E11	123	6502	161949	0.000554090601186765	1.36895516444042	no
F31	E66	327	6502	308555	6.24732395941863e-16	1.687501265623	yes
F31	F17	309	6502	295027	2.18791675549283e-21	1.91625383031667	no
F31	F60	100	6502	11841	2.37562559947532e-38	9.90798498494663	no
F31	K59	177	6502	130936	1.60106045271818e-14	2.00856688730504	yes
F31	R63	103	6502	104155	0.000125370850764675	1.48257678479068	yes
F32	A63	388	184052	21956	7.18742240447954e-08	1.34406805218328	no
F32	B18	377	184052	17550	5.77262718030757e-17	1.63535190833067	no
F32	B19	121	184052	6197	0.000119299978675764	1.4333837333435	no
F32	D32	126	184052	2771	1.05810891290215e-07	1.70778871462946	no
F32	D50	3718	184052	138143	1.35319373472975e-50	1.32083299285623	yes
F32	D51	319	184052	9536	9.57467603839857e-09	1.41935994798781	no
F32	D63	307	184052	7487	8.38027461051043e-08	1.39189469201347	no
F32	D64	2456	184052	74412	2.28297603941227e-31	1.30322700134613	yes
F32	E03	3337	184052	122667	6.29241922273626e-48	1.33029202589838	no
F32	E10	108	184052	6707	0.000335762037548222	1.41781693940032	no
F32	E16	246	184052	5605	6.96856922853746e-13	1.6875335718496	no
F32	E22	213	184052	8465	9.40781778424956e-06	1.3769960489732	no
F32	E53	947	184052	16160	1.80010130450337e-53	1.79606554611638	yes
F32	E83	183	184052	5311	6.58342430159468e-06	1.42274195625451	yes
F32	F00	377	184052	4372	9.92569048569981e-38	2.2341191733312	yes
F32	F01	359	184052	5258	5.3866654132202e-45	2.51030435886107	yes
F32	F03	1153	184052	17191	3.05222556847918e-147	2.56446248625424	yes
F32	F05	204	184052	2292	4.11375901487583e-24	2.40429736075898	yes
F32	F06	1063	184052	11022	4.57330287478217e-122	2.41946565560166	yes
F32	F10	1838	184052	48648	0	3.24870432349488	yes
F32	F11	135	184052	3205	1.8177369899788e-32	4.04694387923638	no
F32	F12	240	184052	8985	1.51614567546356e-46	3.35150903305326	yes
F32	F13	151	184052	1976	3.08719695820545e-41	4.70352065024227	yes
F32	F14	400	184052	7991	2.55853869249282e-119	5.39376703630281	yes
F32	F17	5352	184052	295027	6.91042675515711e-134	1.47413719531572	no
F32	F19	253	184052	5876	2.22645453774423e-50	3.42869740190361	no
F32	F20	293	184052	8385	2.18394066320273e-55	3.29258171361775	yes
F32	F29	327	184052	5215	2.84122847938701e-80	4.20009990970344	yes
F32	F31	612	184052	6502	9.40330681526514e-204	6.55255964229248	yes
F32	F33	575	184052	7534	5.60272405809095e-144	4.31583128979695	yes
F32	F34	921	184052	17858	3.45182756661487e-91	2.24552374385693	no
F32	F40	561	184052	13670	5.16713164320997e-78	2.68076784882426	yes
F32	F41	11194	184052	460977	2.51046877848669e-253	1.45561304791513	no
F32	F42	348	184052	5914	1.94005662291858e-92	4.60210912812317	yes
F32	F43	2889	184052	68957	7.76812108933717e-254	2.14422077232688	yes
F32	F45	493	184052	12600	1.07189160929752e-29	1.81658544623348	yes
F32	F48	130	184052	1894	9.25755733954347e-25	3.26016828141105	no
F32	F50	377	184052	11298	2.80306563019266e-71	3.30349960906761	no
F32	F51	5516	184052	142532	4.38865882684362e-158	1.51801343950486	no
F32	F52	1036	184052	45461	2.62676063113566e-21	1.39152749502939	no
F32	F60	1066	184052	11841	0	6.52153284072004	yes
F32	F63	174	184052	3995	1.01823267162316e-37	3.67168740933625	yes
F32	F90	198	184052	22946	1.0150708787692e-40	3.51041797734759	no
F32	F91	211	184052	15499	3.02588846752425e-21	2.21262401741722	no
F32	G20	523	184052	9096	4.8557327961998e-73	2.68592212022761	yes
F32	G21	238	184052	3218	7.73679591207215e-35	2.73630043912612	yes
F32	G25	826	184052	18830	3.88150416721837e-39	1.69475510096484	yes
F32	G30	940	184052	16699	3.0839840600564e-94	2.25919396541392	yes
F32	G40	450	184052	17410	4.2392550814991e-34	1.97996737206457	no
F32	G43	1941	184052	84262	1.57964300574936e-39	1.40271428136233	no
F32	G44	1755	184052	62289	6.93029663740706e-33	1.37995776344965	no
F32	G45	649	184052	19089	2.12954004362187e-13	1.37629661908874	no
F32	G47	1372	184052	38888	3.84304187106501e-38	1.48705107867189	yes
F32	G50	225	184052	7049	8.30582432434453e-05	1.31206792847789	no
F32	G62	250	184052	3842	9.93617001933898e-16	1.80775279018357	yes
F32	G63	285	184052	7334	3.12385404607335e-10	1.51101172813291	no
F32	G64	220	184052	7238	2.58823813860778e-09	1.56161546583002	no
F32	G81	127	184052	2796	5.10163453297045e-16	2.45869357915466	no
F32	G91	107	184052	2468	2.1536259682131e-10	2.10704343734202	no
F32	G93	168	184052	2991	1.06765776529206e-20	2.44797124053561	no
F32	I26	212	184052	6275	1.55617240472287e-05	1.36539842914839	no
F32	I63	293	184052	8421	3.39109995547074e-14	1.65725356497163	no
F32	I64	867	184052	27986	8.83899628750734e-31	1.56437410547868	no
F32	I67	313	184052	7443	3.71812691516601e-15	1.66174664295832	no
F32	I70	257	184052	6822	1.46645386505628e-06	1.3777988189658	no
F32	I95	571	184052	15374	6.50283718853783e-18	1.50137613819125	yes
F32	J42	315	184052	11380	6.16095190643092e-07	1.35134186463505	no
F32	J43	155	184052	4914	2.21763503857285e-07	1.58043182701746	no
F32	J84	108	184052	2926	0.000853817577477298	1.37436346635731	no
F32	J96	145	184052	3717	8.48828374383933e-05	1.40032050296584	yes
F32	K25	228	184052	8696	2.97734748528579e-06	1.38929611159661	no
F32	K26	203	184052	9533	4.04626885360825e-05	1.34958758018134	no
F32	K29	3620	184052	147900	9.89013204269499e-45	1.30220714993007	no
F32	K56	194	184052	5609	0.000201759701288163	1.31385429310313	no
F32	K58	662	184052	20155	5.07365443372673e-25	1.58127277686155	no
F32	K59	4021	184052	130936	6.47582173265304e-74	1.3872116547875	yes
F32	K70	159	184052	5020	7.98990558246133e-13	1.96648247075518	no
F32	K74	152	184052	4544	9.66742443492212e-08	1.61642538369964	no
F32	K92	575	184052	19912	4.89326183230932e-10	1.32885119564673	no
F32	L89	384	184052	5327	1.14787372906431e-18	1.67691738294052	yes
F32	M15	1112	184052	33967	3.99520912873013e-24	1.40775624264703	no
F32	M46	154	184052	4653	0.0010006881461025	1.30163619206774	no
F32	M50	472	184052	14813	1.84442492651683e-09	1.35294515001647	no
F32	M51	2670	184052	94902	3.76661035795424e-46	1.36748060906183	no
F32	M80	908	184052	23727	6.71943607678726e-14	1.31744012945113	no
F32	M99	405	184052	10237	1.40971228374302e-07	1.32613930818889	no
F32	N12	207	184052	8452	9.17301178501536e-05	1.32415175989275	no
F32	N17	197	184052	5448	0.000190534427539118	1.31284262533553	no
F32	N62	157	184052	9385	0.000585188822608312	1.31707714855369	no
F32	Q40	1016	184052	38656	2.58976138898523e-14	1.30364510930757	no
F32	R11	2782	184052	138977	9.06524701881622e-41	1.33204962415213	no
F32	R15	571	184052	10992	2.07124668786052e-38	1.89737001935259	yes
F32	R16	181	184052	5956	3.56171102039104e-05	1.37713490569386	no
F32	R25	1148	184052	23335	1.32221565071301e-57	1.7330339695345	yes
F32	R26	591	184052	10611	1.24978929250969e-46	2.02204192343627	yes
F32	R27	111	184052	2573	8.3198187411788e-08	1.79585061187638	no
F32	R40	155	184052	2639	5.64382664440429e-14	2.07135497663899	yes
F32	R41	1633	184052	27643	1.6195148955385e-92	1.8084406599893	yes
F32	R45	929	184052	22270	1.18220479886655e-61	1.90062493955426	no
F32	R47	192	184052	7482	1.66671675406977e-12	1.80936586899527	no
F32	R52	3116	184052	128735	1.77462723854814e-53	1.36790803658974	no
F32	R53	3990	184052	135814	3.69276169202696e-62	1.34942081612432	no
F32	R55	1736	184052	60275	1.34558652900729e-36	1.40983467683005	no
F32	R61	208	184052	8186	5.25462670896561e-06	1.39702505094047	no
F32	R68	519	184052	16032	4.1585180421602e-21	1.6035297459974	no
F32	R71	116	184052	5029	0.00183150170299669	1.32562395927066	no
F32	S00	453	184052	20799	7.60292598147079e-11	1.40015769889596	yes
F32	S06	221	184052	7320	8.65875481201458e-13	1.74037360764358	no
F32	S09	420	184052	16495	5.03681497133286e-11	1.42408621324888	no
F32	S13	785	184052	37348	4.64434170894676e-18	1.41351111971651	no
F32	S20	264	184052	11950	3.12097206348213e-07	1.40319134336964	no
F32	S22	642	184052	19560	7.31638018662483e-21	1.51944499299516	no
F32	S32	495	184052	12434	1.5884650390808e-13	1.44640387577783	no
F32	S42	986	184052	35387	2.26736130134994e-25	1.45416027291379	no
F32	S52	1318	184052	56127	3.17535237600383e-29	1.41791044904261	yes
F32	S72	784	184052	19233	6.10427817616498e-29	1.57722252633095	no
F32	T00	335	184052	5990	6.29329890758593e-09	1.41375463038185	yes
F32	T07	206	184052	6633	1.69332554614111e-17	2.0376059383499	no
F32	T08	570	184052	14112	3.85587822749271e-13	1.40102432749759	no
F32	T40	183	184052	6611	1.05059308617119e-42	3.94800122307689	no
F32	T65	595	184052	33352	2.67550942683567e-35	1.81369565590885	no
F32	T74	197	184052	2918	9.1865857437172e-33	2.97050179151518	yes
F33	F10	109	7534	48648	8.03916357400132e-25	3.82387508785975	no
F33	F17	222	7534	295027	4.11568599000084e-05	1.33672090081848	no
F33	F32	474	7534	184052	1.08443688256447e-66	2.75395166078063	no
F33	F41	502	7534	460977	1.25456758506776e-08	1.32924721763835	no
F33	F43	102	7534	68957	1.13944176473895e-05	1.60684165724921	no
F33	F60	110	7534	11841	3.17448892273156e-43	12.3624991994434	yes
F33	K59	177	7534	130936	7.40826782760596e-07	1.50081222146264	no
F34	A08	213	17858	90769	7.0856724805028e-06	1.38618669592974	no
F34	E61	130	17858	32586	0.000480351288701036	1.36104721077631	yes
F34	F10	109	17858	48648	7.06644700090257e-07	1.70794503983888	no
F34	F17	452	17858	295027	2.64652892658509e-07	1.3016701546707	no
F34	F32	858	17858	184052	3.29341023385233e-69	2.07618606469663	no
F34	F41	1221	17858	460977	2.18588189240088e-28	1.44448043134616	no
F34	F43	286	17858	68957	5.01010731764628e-20	1.9034304610439	no
F34	F60	139	17858	11841	4.15127709105168e-46	6.39792521322166	yes
F34	G43	207	17858	84262	0.000189145931974098	1.30627052209417	no
F34	G44	213	17858	62289	5.43952405608599e-07	1.44941936768868	no
F34	G47	162	17858	38888	2.75213375339634e-10	1.77553355985037	no
F34	K29	398	17858	147900	3.01073991202561e-07	1.32161573725382	no
F34	K30	455	17858	107713	1.33753272755045e-16	1.55649946852421	no
F34	K59	441	17858	130936	1.45934702887129e-13	1.48688943045466	no
F34	M15	149	17858	33967	9.67440574142708e-08	1.62834333537809	no
F34	M47	319	17858	87860	2.53461910337158e-06	1.32645759219299	no
F34	M51	278	17858	94902	1.45160160987735e-05	1.31711770231034	no
F34	R11	316	17858	138977	2.52868974912102e-06	1.32821661475725	no
F34	R41	173	17858	27643	1.03263036576988e-11	1.83220342382617	no
F34	R55	163	17858	60275	0.000724603141098318	1.30474384746064	no
F34	S52	141	17858	56127	0.000820793544949077	1.32487304312771	no
F34	S62	109	17858	52345	0.000383300750980744	1.41052065155383	no
F40	F10	101	13670	48648	5.78133711029784e-07	1.76466029040142	no
F40	F17	439	13670	295027	3.0449013863251e-09	1.36753135298269	no
F40	F32	424	13670	184052	6.32193099371774e-27	1.85983516048215	no
F40	F41	1037	13670	460977	8.92637646495518e-42	1.64873688909968	no
F40	F43	191	13670	68957	1.50340903527535e-08	1.57845887532748	no
F40	F60	103	13670	11841	4.98907682881152e-26	4.25224420013392	no
F40	H53	142	13670	72322	0.000580000003401489	1.33698394989297	no
F40	K08	348	13670	122700	1.27020513814703e-09	1.4341586333838	yes
F40	K59	247	13670	130936	5.88968526790629e-05	1.30709389381212	no
F40	R42	466	13670	214111	2.73771888699944e-09	1.35664427298411	no
F40	R53	322	13670	135814	6.52887814424573e-06	1.3084490408927	no
F41	A08	5801	460977	90769	3.26139319331941e-241	1.65795010321535	no
F41	A49	247	460977	4384	1.51043455293045e-08	1.48282454098654	no
F41	A53	165	460977	3054	3.92334847959829e-06	1.46675116191811	no
F41	A56	138	460977	1445	2.2410065313289e-06	1.54623639521609	no
F41	A59	284	460977	3160	2.61840015071085e-10	1.51507698762279	yes
F41	A60	594	460977	8144	3.22768168795504e-14	1.41347084314976	yes
F41	A63	1528	460977	21956	1.16653490289463e-55	1.58665342215067	yes
F41	A64	187	460977	2266	1.84153341046258e-08	1.57711385175764	no
F41	B00	2699	460977	49064	3.8036072017604e-39	1.32797481133331	yes
F41	B18	813	460977	17550	9.35103376744374e-34	1.62896032851019	no
F41	B34	12864	460977	249674	1.87776293598507e-277	1.43427611677177	no
F41	B37	9534	460977	124520	4.04058245452077e-157	1.36584503211682	yes
F41	B85	208	460977	5807	6.87091556509907e-10	1.61575336528268	no
F41	B96	2775	460977	33533	3.52623460223201e-60	1.42275808057068	yes
F41	B97	959	460977	12804	5.47884341093553e-18	1.36524201604434	no
F41	B99	1493	460977	22334	4.5334108375456e-20	1.30334947210554	yes
F41	C53	111	460977	1715	4.21277928906669e-05	1.50523939834058	no
F41	D06	105	460977	1354	0.000710626052095099	1.38927868948361	no
F41	D27	1079	460977	17578	3.34084915069604e-15	1.30485932904665	no
F41	D32	161	460977	2771	3.76882602990822e-05	1.40231941969092	no
F41	D52	125	460977	1680	1.31979731144435e-05	1.51390765518765	yes
F41	E02	379	460977	7985	4.82223027169499e-10	1.42033030554265	no
F41	E03	6666	460977	122667	1.24001072319094e-90	1.32332292903108	yes
F41	E05	1317	460977	20997	1.44559977635607e-35	1.47562739175907	yes
F41	E16	438	460977	5605	3.13950059248326e-23	1.73229540216133	yes
F41	E22	626	460977	8465	2.46604892982997e-15	1.42266169972808	yes
F41	E53	1213	460977	16160	3.7287865603708e-23	1.37584541415209	yes
F41	E61	2678	460977	32586	4.52881201662093e-40	1.33428506472427	yes
F41	E73	402	460977	6731	1.87238375290142e-11	1.44820685285032	yes
F41	F00	297	460977	4372	3.15568006611504e-11	1.53619625513609	yes
F41	F01	226	460977	5258	1.018170781216e-05	1.36220688123925	yes
F41	F03	841	460977	17191	1.91092691892765e-32	1.59723816659958	yes
F41	F05	256	460977	2292	1.21380504467486e-31	2.47626206058356	yes
F41	F06	1084	460977	11022	1.54712723542883e-61	1.80067515250777	yes
F41	F10	3849	460977	48648	0	2.91833239574746	yes
F41	F11	402	460977	3205	7.36229998748278e-112	4.88723531578683	yes
F41	F12	883	460977	8985	4.43291570900206e-201	3.91630665329078	yes
F41	F13	302	460977	1976	5.71799624124136e-99	6.31271445282036	yes
F41	F14	1057	460977	7991	1.45601145829415e-320	5.56529591906807	yes
F41	F17	14919	460977	295027	0	1.6378243209099	no
F41	F19	762	460977	5876	7.1614437141253e-216	5.0295630219545	yes
F41	F20	578	460977	8385	3.96890374002498e-76	2.59494386644533	yes
F41	F22	124	460977	872	4.7679455877307e-26	3.53921600445103	yes
F41	F28	162	460977	1575	2.06914229601783e-47	5.17716521896607	yes
F41	F29	686	460977	5215	1.08280755157011e-155	3.89780076779887	yes
F41	F30	129	460977	919	7.2310914067059e-33	4.30773027928477	yes
F41	F31	770	460977	6502	5.37101996474152e-155	3.49704806140026	yes
F41	F32	20536	460977	184052	0	3.35096080653247	yes
F41	F33	918	460977	7534	4.35685503579307e-212	3.97336750769244	yes
F41	F34	1677	460977	17858	5.51937776977351e-182	2.3532860598073	yes
F41	F39	151	460977	1397	4.69001121844043e-09	1.72120182659751	yes
F41	F40	2075	460977	13670	0	5.12813630673678	yes
F41	F42	875	460977	5914	4.47737224488618e-259	5.36023077372939	yes
F41	F43	8168	460977	68957	0	2.98348493718532	yes
F41	F44	187	460977	1172	1.75669647125365e-45	4.12309661945951	yes
F41	F45	1533	460977	12600	5.82523699524127e-270	3.15555044372999	yes
F41	F48	198	460977	1894	7.40842636137116e-28	2.65870557672803	yes
F41	F50	1150	460977	11298	4.40858965840501e-232	3.51186470351769	yes
F41	F51	10774	460977	142532	0	1.87518122962117	no
F41	F52	2369	460977	45461	8.62541172499266e-66	1.49428557580235	yes
F41	F53	128	460977	1215	3.67204248937265e-15	2.37149497526191	no
F41	F60	1992	460977	11841	0	5.64267881356265	yes
F41	F63	403	460977	3995	2.05866471270392e-86	3.67867247959707	yes
F41	F90	564	460977	22946	1.97769575586034e-72	2.55698581908355	yes
F41	F91	507	460977	15499	2.40885842664613e-42	2.06561328032922	no
F41	F95	190	460977	5104	1.33903003636052e-11	1.76142004668787	no
F41	F98	216	460977	17378	4.27330244687249e-09	1.556874011069	no
F41	F99	165	460977	2083	3.08062586363517e-24	2.72051047839037	no
F41	G20	417	460977	9096	6.5173519189749e-18	1.61769822492033	yes
F41	G21	195	460977	3218	7.18355238614567e-11	1.70328319669085	yes
F41	G24	160	460977	2179	9.89409583886157e-17	2.23509666638782	no
F41	G25	1282	460977	18830	1.4422286727936e-74	1.81840838752549	yes
F41	G30	628	460977	16699	1.00155516830549e-10	1.32746826788695	yes
F41	G35	134	460977	2415	0.000529167045776458	1.34990146119803	no
F41	G40	809	460977	17410	1.18872810974363e-35	1.65691740241456	no
F41	G43	5550	460977	84262	6.12838183012896e-206	1.6085546036753	no
F41	G44	5123	460977	62289	8.84048700518534e-298	1.83277117512368	no
F41	G45	806	460977	19089	4.07001670535926e-14	1.34316731987053	no
F41	G47	2356	460977	38888	4.05112547283864e-67	1.50260686716099	yes
F41	G50	455	460977	7049	3.44842294903201e-15	1.51311824764292	no
F41	G56	5527	460977	85888	5.53627073349043e-86	1.34938557746907	yes
F41	G57	579	460977	8551	4.56308508776525e-09	1.30417281839335	yes
F41	G62	346	460977	3842	1.0042290554663e-08	1.39829726373609	yes
F41	G64	329	460977	7238	2.54940629838842e-06	1.31796058455723	no
F41	G93	245	460977	2991	2.06842007193695e-17	1.89648767119562	yes
F41	H26	287	460977	6727	8.43977936794363e-06	1.320054976881	no
F41	H81	8320	460977	137772	8.45653502600441e-234	1.5096334797897	no
F41	H93	4027	460977	65886	8.04707269946579e-88	1.42804447136554	yes
F41	I20	750	460977	19459	1.68444898412265e-16	1.39875175101334	no
F41	I30	224	460977	4759	4.88327917482038e-06	1.38157830484918	no
F41	I47	646	460977	10545	3.37001124194021e-41	1.86291793534571	no
F41	I49	1498	460977	31308	6.57372006306849e-43	1.4974817695203	no
F41	I67	357	460977	7443	2.65204696544342e-07	1.34037574303283	no
F41	I84	8365	460977	146005	3.16325703352174e-137	1.36390488657733	yes
F41	I95	1261	460977	15374	6.52746047532619e-64	1.73865089666834	yes
F41	J01	7576	460977	119731	1.6814537062514e-124	1.3635947968113	yes
F41	J04	3349	460977	77421	5.19126228045277e-49	1.33222955232018	no
F41	J06	4946	460977	85709	9.85412877816881e-103	1.41681968777521	no
F41	J10	234	460977	4096	2.08466465742304e-05	1.33830922601704	no
F41	J20	14404	460977	304718	4.85318061266136e-232	1.36393490818369	no
F41	J21	496	460977	10476	2.49870102119826e-12	1.41610806246664	no
F41	J22	10017	460977	144602	7.22381055624001e-119	1.30074595063563	yes
F41	J31	767	460977	10549	8.54522277218484e-13	1.33011828543223	yes
F41	J32	871	460977	12553	1.39379555035535e-12	1.30342741234752	yes
F41	J34	2144	460977	35176	7.67234597995535e-30	1.31658080362817	yes
F41	J35	1021	460977	36555	2.82529592866125e-14	1.30174499676211	no
F41	J39	183	460977	2547	6.56199952775078e-07	1.48709798630639	no
F41	J40	6784	460977	118305	3.30469677282759e-98	1.33591011379	yes
F41	J42	465	460977	11380	3.78992049363259e-10	1.37471346412092	no
F41	J43	226	460977	4914	3.29400224501655e-05	1.33395973353363	no
F41	J45	4425	460977	111471	2.38012194064177e-60	1.32077123168924	no
F41	J93	171	460977	4120	3.83737453884879e-05	1.38757820619607	no
F41	K03	424	460977	8114	2.35873010182702e-08	1.34192199703636	no
F41	K04	6632	460977	97039	7.94127212614072e-141	1.42491165772439	yes
F41	K05	6412	460977	124242	2.28583141734777e-98	1.34752210089143	no
F41	K07	2147	460977	89004	1.19558028364749e-30	1.3216610902388	no
F41	K08	8995	460977	122700	9.26386621413953e-142	1.35564792089749	yes
F41	K10	459	460977	6118	2.08065829229727e-10	1.38476865452098	yes
F41	K12	2691	460977	52091	6.56255503767652e-37	1.3167793381519	yes
F41	K13	1187	460977	15168	7.67544070497874e-28	1.43043613373508	yes
F41	K14	726	460977	9633	5.94178990935327e-22	1.49719330495432	yes
F41	K20	979	460977	17676	1.8411453730821e-15	1.32602363547932	no
F41	K21	4367	460977	58034	1.00567374945233e-123	1.50712648623163	yes
F41	K22	398	460977	7437	5.0919201915927e-09	1.37598885308879	no
F41	K25	367	460977	8696	2.30641862907904e-06	1.30078810709374	no
F41	K26	383	460977	9533	4.10295535667965e-07	1.32041703393916	no
F41	K29	9413	460977	147900	0	1.63286248805893	no
F41	K30	8227	460977	107713	2.12086642309928e-295	1.59853877742625	yes
F41	K37	145	460977	3160	0.000335610795568227	1.3512472984648	no
F41	K44	2789	460977	48619	1.56095952764782e-55	1.40045325753838	no
F41	K52	10231	460977	152729	0	1.6250054623812	yes
F41	K58	1697	460977	20155	4.45722135116959e-134	2.04042401574525	yes
F41	K59	7768	460977	130936	3.65722411912362e-245	1.54905943603849	yes
F41	K60	2289	460977	40809	1.54815712494453e-32	1.32172906141867	yes
F41	K62	3861	460977	64567	1.54338361993935e-62	1.3551041153217	yes
F41	K70	249	460977	5020	3.78668434781652e-09	1.50859084443334	yes
F41	K82	386	460977	5686	8.02798266820284e-08	1.34325043751565	yes
F41	K86	292	460977	5936	8.52695877681701e-07	1.36085202196218	no
F41	K90	453	460977	8708	1.91537789614391e-08	1.33186086830217	no
F41	K92	1045	460977	19912	3.48162126398739e-24	1.42338553116137	yes
F41	L04	155	460977	2270	0.000283261007660174	1.34410189631778	yes
F41	L27	220	460977	6056	5.33081849871792e-05	1.32703795881132	no
F41	L28	217	460977	3255	1.54399604626234e-05	1.36057989115007	no
F41	L50	6879	460977	128369	5.64915066794695e-89	1.31399274286335	yes
F41	L55	441	460977	7445	5.90938388029572e-23	1.7218072937858	no
F41	L68	359	460977	6441	3.2804090488615e-07	1.3359320269649	no
F41	M12	1701	460977	37110	1.86973833030649e-31	1.37504308450042	yes
F41	M15	1491	460977	33967	8.04041344471007e-31	1.4006260863213	no
F41	M19	3601	460977	77338	2.05320858718837e-53	1.3357267772845	no
F41	M41	3106	460977	76147	2.52335870362427e-42	1.31717678646469	no
F41	M43	3797	460977	50989	1.6118555213808e-87	1.44282798699267	yes
F41	M46	312	460977	4653	3.7131144730223e-06	1.32072288189603	no
F41	M50	994	460977	14813	4.45139209832947e-33	1.54196479493119	no
F41	M51	5185	460977	94902	1.68924355970773e-74	1.33240300498628	no
F41	M53	920	460977	11076	3.11561009038205e-23	1.44561537876847	yes
F41	M62	9020	460977	127432	3.24777729673286e-307	1.57866402372772	yes
F41	M79	20840	460977	322453	1.03592826750109e-310	1.35065360778196	yes
F41	M84	114	460977	3718	0.00178178764943273	1.32990926069402	no
F41	M94	302	460977	3608	1.08221528456066e-12	1.58611122382307	no
F41	N10	1606	460977	22751	4.45441839332633e-32	1.39315480095837	yes
F41	N12	530	460977	8452	8.85954455897223e-10	1.33788410508921	no
F41	N23	7267	460977	128362	1.86188800066422e-177	1.46478683277227	no
F41	N30	9361	460977	156257	2.93184427746055e-185	1.40919138870223	no
F41	N34	644	460977	11362	4.88075097136873e-22	1.53885429125282	yes
F41	N39	21580	460977	307847	3.07135908737211e-319	1.3493748141146	yes
F41	N41	825	460977	20858	7.02996609823089e-13	1.31799503965283	no
F41	N45	778	460977	18145	1.88381175679393e-12	1.32134884827955	no
F41	N62	432	460977	9385	8.713697439742e-12	1.4380071988044	no
F41	N63	2543	460977	35231	4.93386043817469e-34	1.31128736915889	yes
F41	N64	6139	460977	82033	2.18087996208151e-79	1.31315003244389	yes
F41	N70	117	460977	1301	8.71856326723956e-05	1.45611137699367	no
F41	N73	221	460977	1981	4.39712248068579e-17	1.95795200258982	yes
F41	N75	615	460977	8535	1.25220953562805e-09	1.30692824267084	no
F41	N76	6778	460977	92961	5.58262493564207e-134	1.40650680856662	yes
F41	N87	2071	460977	26745	7.77349800212458e-53	1.46569949854506	yes
F41	N89	2292	460977	27821	1.83683651500086e-32	1.32102585751489	yes
F41	N91	5076	460977	73645	2.68663042846636e-71	1.32769359902893	yes
F41	N92	8247	460977	108804	3.61450744738849e-170	1.41897623919673	yes
F41	N93	883	460977	12683	1.48882808976717e-17	1.37730220203418	no
F41	N94	4703	460977	66795	5.12667849189453e-152	1.55364292799752	no
F41	O04	1319	460977	15128	3.28837628934885e-51	1.61065440015754	yes
F41	O21	1024	460977	13949	6.76222258951353e-30	1.49554025113785	yes
F41	O92	528	460977	7081	3.42445095762577e-09	1.32369651724644	no
F41	Q40	1849	460977	38656	3.52522709495459e-44	1.4444415660308	no
F41	Q74	109	460977	4704	0.00237092169777276	1.32480553130333	no
F41	R00	5431	460977	72399	5.59352661465313e-294	1.7913102163599	yes
F41	R03	5000	460977	96166	9.65034213804293e-63	1.30599493374841	no
F41	R06	7066	460977	121199	3.62424574360601e-164	1.45014185720621	yes
F41	R07	17003	460977	273578	2.10721220644744e-300	1.38642876044914	yes
F41	R10	28076	460977	462110	0	1.45789552141843	yes
F41	R11	8797	460977	138977	0	1.7363908894666	no
F41	R12	3361	460977	45129	1.08735929913958e-100	1.52358827205815	yes
F41	R13	1139	460977	16303	4.83004018722873e-25	1.41122331207251	yes
F41	R14	2680	460977	29849	1.9355050546146e-121	1.69131661341241	yes
F41	R19	804	460977	13537	8.76346399429213e-14	1.33809070727141	yes
F41	R20	4612	460977	58317	2.44221747078142e-127	1.49915527470935	yes
F41	R25	1624	460977	23335	4.75337159835211e-55	1.55927040281943	yes
F41	R26	589	460977	10611	8.36495363357797e-14	1.40690596657859	yes
F41	R29	179	460977	3533	0.000458837106619382	1.30287809117078	no
F41	R30	6383	460977	92583	1.66172907274876e-95	1.34225701007544	yes
F41	R40	237	460977	2639	3.4485608310261e-15	1.8162647071798	yes
F41	R41	1941	460977	27643	4.66155277866745e-63	1.54603836181929	yes
F41	R42	15789	460977	214111	0	1.62750116250827	yes
F41	R45	2089	460977	22270	1.09743077170429e-260	2.53495057309707	yes
F41	R46	100	460977	3205	1.16604242549624e-08	1.97204035523488	no
F41	R47	244	460977	7482	3.84838325089535e-05	1.31636766979471	no
F41	R49	4296	460977	67910	1.78839482879052e-99	1.44522455476036	yes
F41	R51	11621	460977	179516	0	1.54610384412084	yes
F41	R52	7792	460977	128735	5.23399685968148e-309	1.63949052498237	no
