disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
J45	J18	2766	111471	73926	1.57953578685493e-104	1.61807422720672	yes
J45	J20	8138	111471	304718	2.75656409565558e-144	1.39335366772606	no
J45	J21	411	111471	10476	8.57470361521224e-37	2.1289216009426	no
J45	J22	10722	111471	144602	0	1.79740058829641	yes
J45	J30	8951	111471	210208	0	1.88731295624234	yes
J45	J32	589	111471	12553	1.0313160355986e-16	1.47317364442407	yes
J45	J33	778	111471	11504	1.77567998549684e-193	4.30367957038413	yes
J45	J40	5173	111471	118305	1.69449261581649e-117	1.45041035740707	no
J45	J42	263	111471	11380	1.18394087241433e-15	1.79283082435503	no
J45	J43	135	111471	4914	6.26697250327137e-08	1.72861992503883	yes
J45	J44	1637	111471	60201	6.51191144110892e-115	1.95534151973814	yes
J45	J46	588	111471	944	1.18190867565912e-224	21.764846634534	yes
J45	J47	656	111471	13547	1.49844699835904e-99	2.84128375824219	yes
J45	J96	146	111471	3717	6.0891964296402e-09	1.76687776544755	yes
J45	J98	2104	111471	11866	0	3.44572993617899	yes
J45	K21	2578	111471	58034	3.41059057402585e-34	1.31153750505879	yes
J45	K44	1315	111471	48619	3.1231269234661e-21	1.33896399285297	yes
J45	K90	368	111471	8708	2.28242691208187e-09	1.40943393116739	yes
J45	L20	2653	111471	91573	3.20229794732526e-51	1.39596963679251	no
J45	L27	253	111471	6056	6.89235468883788e-27	2.29142491492271	no
J45	Q40	633	111471	38656	9.68176638876953e-13	1.36867412702894	no
J45	R06	4387	111471	121199	1.36141920173864e-99	1.44755440651812	no
J45	R43	187	111471	5321	9.70576669058529e-05	1.33974208991103	yes
J45	T78	4182	111471	94480	3.05425628476564e-140	1.57656671727794	yes
J45	T88	790	111471	16894	1.05032310546506e-17	1.40818939002276	yes
J46	J22	110	944	144602	1.73403087494456e-05	1.63379521833109	no
J47	I49	254	13547	31308	2.78461640715702e-05	1.31552330000213	no
J47	J15	172	13547	21800	2.16961591612632e-27	2.90310497820263	no
J47	J18	749	13547	73926	6.21237532282083e-65	2.14561960198009	no
J47	J22	2549	13547	144602	4.05867143085693e-147	1.92352868938017	yes
J47	J44	911	13547	60201	4.14434910641253e-99	2.40109991783175	no
J47	J45	352	13547	111471	8.5036656917726e-22	1.84328502608708	no
J47	J98	304	13547	11866	4.47620292992735e-17	1.77264959956374	yes
J47	K11	102	13547	15907	0.000363728750951798	1.44793795050405	yes
J47	K20	115	13547	17676	0.000615629139617225	1.3823920563557	no
J47	K44	362	13547	48619	1.21274689505777e-06	1.31407731853511	no
J47	M35	161	13547	14146	6.38554440704847e-05	1.39281975369633	no
J47	M80	249	13547	23727	7.85636440307103e-10	1.5647694611525	no
J47	M81	370	13547	75859	2.5876182186073e-09	1.4116864781725	no
J47	M85	360	13547	59281	1.33726871070437e-06	1.31338569472091	no
J47	Q40	161	13547	38656	0.000278299657574841	1.3374073244815	no
J47	R04	417	13547	51637	1.93444908953674e-22	1.76368287617582	no
J47	R49	369	13547	67910	4.3697766386644e-07	1.32796787397779	no
J47	R50	527	13547	165349	1.23352974897054e-13	1.44498015304026	yes
J47	S82	144	13547	38552	0.00117077974433294	1.30251354975436	no
J47	T08	158	13547	14112	4.51384582278252e-05	1.41117001380482	no
J61	J22	121	628	144602	8.52662536976582e-07	1.77982192604936	yes
J68	R07	102	877	273578	0.000588133012512939	1.45109628070279	no
J68	R10	135	877	462110	0.00213020334987034	1.31352438417865	no
J81	D50	118	1641	138143	4.8427969744133e-05	1.52733706573981	no
J81	D64	104	1641	74412	0.00243081157694786	1.34234475747812	no
J81	E79	112	1641	60075	2.14708653483671e-11	2.2396081910717	no
J81	I48	118	1641	57229	0.000375844409241787	1.41744962681001	no
J81	I50	215	1641	36940	8.84630247340132e-37	3.21396372983138	no
J81	J44	106	1641	60201	1.17971953806549e-06	1.77348354509802	no
J81	N18	303	1641	86575	7.0740360406475e-30	2.36493659592402	no
J81	R06	155	1641	121199	2.42182210378064e-08	1.72850199988398	no
J84	I50	146	2926	36940	0.000102632876470923	1.41067856819522	no
J84	J18	132	2926	73926	1.47364975190262e-07	1.72776651718918	no
J84	J22	546	2926	144602	4.60941616212259e-30	1.86838976736844	yes
J84	J44	169	2926	60201	9.48442997423727e-14	2.03480038576862	no
J84	K21	145	2926	58034	6.99080773125873e-05	1.42908858225081	yes
J84	M81	131	2926	75859	3.73638500570273e-18	2.66458907918148	no
J84	R50	120	2926	165349	0.00204160257094067	1.31705300029292	no
J90	I50	200	3493	36940	3.48348034667656e-15	1.98520595701258	no
J90	J18	123	3493	73926	0.00195774381877226	1.31322920578677	no
J90	J22	505	3493	144602	3.10536420076749e-12	1.44985176622537	yes
J90	J44	174	3493	60201	9.14457754833364e-11	1.81378830215638	no
J90	N18	304	3493	86575	6.32192503162404e-08	1.42398408804462	no
J90	R06	230	3493	121199	7.01101380981592e-05	1.31903012917481	no
J96	D50	168	3717	138143	0.000164558370784211	1.35422680893834	no
J96	E11	203	3717	161949	8.39858742018718e-06	1.40803520635793	no
J96	E79	133	3717	60075	4.07384161073222e-07	1.67808266439494	no
J96	G47	132	3717	38888	3.44506664781416e-13	2.20832069014035	no
J96	I50	240	3717	36940	1.03676241200125e-21	2.16009772940125	no
J96	J18	161	3717	73926	7.87902372128248e-09	1.72114316368223	no
J96	J22	580	3717	144602	6.26417651901926e-25	1.70766264732834	yes
J96	J34	103	3717	35176	2.35496187441539e-16	2.88286796466917	yes
J96	J44	258	3717	60201	2.6823381230001e-42	3.04299779540108	no
J96	R06	319	3717	121199	1.53075199177229e-17	1.79173202242558	no
J96	R50	152	3717	165349	3.8160455651574e-05	1.43718406100659	no
J96	R60	168	3717	36784	2.78167318813582e-07	1.58313203243668	no
J98	D72	109	11866	19827	0.000480885941049447	1.41112234389158	no
J98	E04	148	11866	39321	0.000662910805013914	1.32105922827018	no
J98	F10	128	11866	48648	0.000304827181846438	1.38906058980154	no
J98	F17	540	11866	295027	2.84802838117374e-09	1.32671198289101	no
J98	G47	288	11866	38888	1.62191767744948e-06	1.35509251342574	no
J98	I11	166	11866	24912	3.21490116243163e-05	1.41015176566175	no
J98	I34	137	11866	21330	7.09834786576454e-05	1.43580279630243	no
J98	I50	348	11866	36940	8.06877880789905e-11	1.48674074951912	no
J98	I73	213	11866	33187	6.42074285745734e-05	1.3280006906001	no
J98	J15	108	11866	21800	1.59400953650481e-13	2.45984264117726	no
J98	J18	446	11866	73926	2.92012543884225e-17	1.59742413194563	no
J98	J22	1749	11866	144602	1.5070353225561e-47	1.5286110896211	no
J98	J40	757	11866	118305	4.25806120097161e-20	1.47530093173331	no
J98	J44	757	11866	60201	8.64813585401337e-126	3.08927968189155	no
J98	J45	519	11866	111471	2.70203651032159e-96	3.32174420480945	no
J98	J47	194	11866	13547	1.38500874772327e-33	3.092142896577	no
J98	K13	131	11866	15168	0.000737505290830762	1.34208806104599	no
J98	K44	239	11866	48619	5.89753987491579e-05	1.30832565744697	no
J98	K76	369	11866	77887	1.24319643199082e-08	1.38791101082886	no
J98	R06	806	11866	121199	1.60729567644274e-28	1.58840379152836	no
J98	R49	288	11866	67910	1.73800286509358e-07	1.40208646029084	no
J98	R60	400	11866	36784	2.44331837097593e-08	1.35856729178321	no
J98	R94	117	11866	5123	4.27946264080365e-08	1.83688211401839	no
K00	K01	328	16530	51864	3.53286932157055e-13	1.59314503930679	yes
K00	K05	454	16530	124242	6.75081481411035e-08	1.31640689030375	yes
K00	S42	101	16530	35387	0.000437959689131258	1.43972223544055	no
K01	D22	2078	51864	137295	2.86907884014066e-37	1.37795042219804	no
K01	K00	220	51864	16530	3.94536017268863e-10	1.62932588044177	no
K01	K03	116	51864	8114	5.10918249436004e-05	1.50755685462677	no
K01	K07	661	51864	89004	5.37029575836992e-12	1.34464953706094	no
K01	L64	104	51864	4482	1.72716510779705e-05	1.61331685314874	yes
K01	L68	159	51864	6441	0.000465183228560388	1.31898469066804	no
K01	S02	239	51864	15147	9.41658168547679e-06	1.35247867687089	no
K02	A16	154	251964	4832	1.08935792510939e-05	1.47067035471906	no
K02	A59	210	251964	3160	6.67799712301815e-11	1.69282294856711	no
K02	B16	243	251964	9951	2.07272834793801e-16	1.87432201870473	no
K02	B18	496	251964	17550	4.34409317257029e-19	1.58696202188285	no
K02	B19	130	251964	6197	1.98271730441798e-05	1.50796387213973	no
K02	B57	105	251964	2160	0.0038018413300106	1.30279407547228	no
K02	B85	644	251964	5807	6.33464582076985e-11	1.32493386971531	yes
K02	B86	1580	251964	10059	1.70668228342758e-150	2.21281448644083	yes
K02	D56	409	251964	9637	4.14564404116826e-11	1.43846216834399	no
K02	F10	1946	251964	48648	1.95251363821212e-34	1.36705893629545	no
K02	F11	220	251964	3205	1.8404946163459e-21	2.18967989301066	no
K02	F12	702	251964	8985	1.69558936877898e-29	1.63813809834011	yes
K02	F14	512	251964	7991	1.34892443828501e-27	1.7587609960658	no
K02	F19	383	251964	5876	6.76631549364731e-16	1.6105863285432	no
K02	F20	283	251964	8385	1.73497069442947e-13	1.66479284600996	no
K02	F29	359	251964	5215	1.23421174667963e-16	1.66258678951953	yes
K02	F60	679	251964	11841	2.12547095923318e-17	1.4432645869075	no
K02	F63	291	251964	3995	6.90810093174597e-11	1.54548926150944	no
K02	F79	241	251964	3138	3.00642455920719e-15	1.828059772125	no
K02	F98	1578	251964	17378	1.10955459036464e-21	1.30759160250437	no
K02	G63	426	251964	7334	9.07408207895988e-16	1.56316428517972	no
K02	H11	2943	251964	47871	1.23436232384706e-38	1.30924678338017	yes
K02	H54	10447	251964	118688	1.26683451095332e-175	1.37470020845521	yes
K02	K01	2758	251964	51864	1.40731667700338e-41	1.33631776404769	yes
K02	K03	584	251964	8114	1.64310981692936e-41	1.94330075220928	no
K02	K04	13398	251964	97039	0	2.58608817537723	yes
K02	K05	8487	251964	124242	0	2.05757086013798	yes
K02	K06	303	251964	3181	5.61759885688067e-14	1.65134800683372	yes
K02	K08	16659	251964	122700	0	2.17362944908333	yes
K02	K09	163	251964	2347	1.94107388735122e-12	1.94338516247871	yes
K02	K10	575	251964	6118	7.11799530724731e-15	1.43957136933868	yes
K02	K12	4668	251964	52091	9.61833069070866e-59	1.30662544697171	yes
K02	K13	1680	251964	15168	5.5361939676338e-42	1.45835804905146	yes
K02	L63	848	251964	14334	3.78870913702088e-13	1.31547704061346	yes
K02	L84	953	251964	9722	2.48768340579633e-32	1.55382693351001	yes
K02	L85	1930	251964	27148	4.56786118446613e-34	1.36631659521441	yes
K02	N73	134	251964	1981	0.000172375314111361	1.40018501103889	no
K02	N91	4306	251964	73645	4.80403669256571e-111	1.47972828359731	no
K02	O04	1167	251964	15128	6.1306118379644e-24	1.39396490812968	yes
K02	R04	3851	251964	51637	2.3300516548958e-47	1.3002739353089	yes
K02	R52	5480	251964	128735	1.1569524830813e-189	1.58474505215976	no
K02	S02	1424	251964	15147	1.05839485714402e-99	1.94740160111022	yes
K02	S61	4991	251964	89913	6.48957481183345e-68	1.32228701811572	yes
K02	T16	460	251964	4404	5.28652797521106e-08	1.31293480911485	yes
K02	T38	1445	251964	36597	6.39916942689031e-35	1.44545275280086	no
K02	T40	187	251964	6611	1.2205192210703e-09	1.67869407007296	no
K02	T65	747	251964	33352	7.85076380644708e-12	1.3153568530241	no
K02	T69	225	251964	2598	1.46522575331554e-06	1.41492281319867	yes
K02	T74	585	251964	2918	1.38016103101992e-49	2.08648770227646	yes
K03	K01	106	8114	51864	8.19293983352085e-06	1.64834114066178	no
K03	K02	498	8114	251964	7.02485351378553e-17	1.55202937807781	no
K03	K04	440	8114	97039	1.04130970898916e-23	1.7770158826635	yes
K03	K05	346	8114	124242	3.26764532523565e-18	1.74848401916312	no
K03	K07	171	8114	89004	3.95196259049057e-05	1.39615092328323	no
K03	K08	587	8114	122700	7.96128714402061e-20	1.56077894634976	yes
K03	R41	170	8114	27643	0.000214761728208542	1.33695310495255	yes
K03	R52	258	8114	128735	9.26183921692275e-11	1.5997900371739	no
K04	B18	273	97039	17550	3.95824814778871e-11	1.58229411591901	no
K04	B86	527	97039	10059	1.32863939054564e-23	1.66173424859962	no
K04	F10	1108	97039	48648	1.01055198829073e-34	1.52897907154374	no
K04	F11	125	97039	3205	3.13940561146367e-15	2.42568449913072	no
K04	F12	308	97039	8985	1.05227240584591e-24	2.02068488536561	no
K04	F14	282	97039	7991	2.10531751382419e-17	1.82038620035716	no
K04	F19	193	97039	5876	2.37949223427079e-10	1.70609334568121	no
K04	F20	120	97039	8385	4.24968888707871e-05	1.50326919218028	no
K04	F29	148	97039	5215	0.000238788662904051	1.36054686156123	no
K04	F60	322	97039	11841	9.11648657655488e-12	1.54242124169315	no
K04	F63	126	97039	3995	5.71808252450826e-07	1.67810024657678	no
K04	J39	100	97039	2547	3.44102278296376e-08	1.95735424574259	no
K04	J42	230	97039	11380	4.50566309764462e-05	1.31966185699261	no
K04	K00	326	97039	16530	3.11747645382188e-07	1.35564275754742	no
K04	K02	6823	97039	251964	0	2.06847010294867	no
K04	K03	304	97039	8114	1.20681973965503e-24	2.02924234095032	no
K04	K05	4139	97039	124242	2.44839652099705e-280	1.94971218299689	no
K04	K06	147	97039	3181	1.3456563930154e-06	1.56914089214497	no
K04	K08	10055	97039	122700	0	2.50182479543322	yes
K04	K10	426	97039	6118	3.65917625474956e-56	2.59550128771344	yes
K04	K12	1876	97039	52091	1.62004295129271e-41	1.42721564393794	no
K04	K13	965	97039	15168	1.36668449017282e-38	1.62500268866504	yes
K04	K14	407	97039	9633	2.95311080544309e-07	1.31140703758761	no
K04	K61	367	97039	9429	2.63430369682978e-08	1.37108209932877	no
K04	L02	3343	97039	95034	6.95222698997005e-63	1.39401792538309	no
K04	L84	432	97039	9722	3.21242002442173e-10	1.39609510672156	no
K04	N91	1629	97039	73645	1.71934230309007e-27	1.35460270688119	no
K04	O04	498	97039	15128	2.26199445664997e-11	1.39340005703261	no
K04	O82	130	97039	9862	0.00166104592591518	1.30466511161303	no
K04	R52	2232	97039	128735	3.30639640972766e-76	1.574608512941	no
K04	S02	711	97039	15147	3.28612148824749e-58	2.06285504620995	no
K04	S50	119	97039	6107	1.2267594617725e-05	1.56743725403357	no
K04	S80	201	97039	12065	1.99358506309248e-05	1.37220722510232	no
K04	T15	678	97039	10424	4.03219108024624e-16	1.42045124584083	yes
K04	T30	2704	97039	102568	5.20819298657253e-34	1.30272549457482	no
K04	T38	450	97039	36597	1.29488612073908e-07	1.30515225301571	no
K04	T74	254	97039	2918	1.05920554313217e-17	1.90051445392975	yes
K05	A56	115	124242	1445	0.0018009180663908	1.32488477526645	yes
K05	A59	159	124242	3160	5.48278415565141e-11	1.86311151038637	no
K05	A63	740	124242	21956	9.21614054135672e-14	1.3542837472313	yes
K05	B18	311	124242	17550	9.39820814561504e-07	1.34495738333155	no
K05	B86	527	124242	10059	1.59919420610451e-20	1.59525873105627	yes
K05	D75	451	124242	8122	1.78817042324397e-07	1.30010356826077	yes
K05	F10	1331	124242	48648	4.60986863015801e-29	1.41547310598059	no
K05	F11	102	124242	3205	2.67542593902876e-05	1.59796634144271	no
K05	F12	284	124242	8985	5.25610813719041e-10	1.51685797556819	no
K05	F14	226	124242	7991	9.00216770118101e-06	1.36606605608429	no
K05	F19	200	124242	5876	7.8775857929241e-07	1.4687321882941	no
K05	F63	128	124242	3995	0.000799341551326984	1.34158953043168	no
K05	G63	315	124242	7334	4.03534432371971e-06	1.31398534183196	no
K05	H36	785	124242	20067	2.96493550393676e-20	1.45141175375477	no
K05	K00	340	124242	16530	1.56921721575259e-08	1.39858011483539	no
K05	K01	1651	124242	51864	1.04372129526212e-48	1.5143626667862	yes
K05	K02	7354	124242	251964	0	1.79064627623091	no
K05	K03	409	124242	8114	1.22752384731584e-36	2.12913729473646	no
K05	K04	6919	124242	97039	0	1.98765788010531	yes
K05	K06	260	124242	3181	5.50928265004154e-41	2.88850812308107	yes
K05	K08	8857	124242	122700	0	1.78869519739867	yes
K05	K10	331	124242	6118	3.1306822979536e-10	1.47331228528672	yes
K05	K12	2214	124242	52091	9.10735594362823e-60	1.48922662760229	yes
K05	K13	1038	124242	15168	4.80789474760293e-34	1.54390625357353	yes
K05	K70	173	124242	5020	2.92899234496782e-05	1.39879273538528	no
K05	L43	444	124242	10580	1.31040347535489e-08	1.33915138785399	yes
K05	L84	567	124242	9722	2.39586012296431e-16	1.47711588367322	yes
K05	R52	3488	124242	128735	2.97105759378394e-78	1.43982036830338	no
K05	R58	350	124242	7803	3.473715789446e-07	1.33820625130894	yes
K05	S02	698	124242	15147	7.36976115375395e-32	1.67901567561184	yes
K05	S40	146	124242	6978	0.000518701708305589	1.33186772276628	no
K05	S50	118	124242	6107	0.000302760079294876	1.41011476006828	no
K05	T40	104	124242	6611	0.00113739736124119	1.37345592687101	no
K05	T65	468	124242	33352	1.77808457765348e-09	1.3543656004433	no
K05	T69	121	124242	2598	0.000152063460243888	1.43705543186271	no
K05	T74	217	124242	2918	1.35239371456447e-06	1.42780203695766	yes
K06	B07	161	3181	197501	0.000271824573083221	1.34601085202131	no
K06	B37	148	3181	124520	0.000670132901818365	1.32689583245383	no
K06	H91	139	3181	127528	0.00148659871968526	1.30429854202156	no
K06	J06	101	3181	85709	0.00491084267876929	1.30056738365957	no
K06	K05	151	3181	124242	3.98290587286269e-12	2.00836305407806	no
K06	L29	153	3181	123810	0.000362196605214473	1.345510692681	no
K06	R30	114	3181	92583	0.00103162108072274	1.36330034028615	no
K06	R51	174	3181	179516	0.000441266204749046	1.31251058437308	no
K07	G50	119	89004	7049	1.90299216387348e-19	2.92471601317434	no
K07	H04	526	89004	54014	5.48108488248342e-11	1.37013809619945	no
K07	H43	115	89004	8287	3.60660874854212e-06	1.64284645478918	no
K07	J31	205	89004	10549	8.48555623267501e-06	1.39239301739389	no
K07	K01	1102	89004	51864	7.26304206137177e-21	1.37307992043426	yes
K07	K03	160	89004	8114	5.83989320412354e-05	1.39550081097113	no
K07	K05	1886	89004	124242	1.76219677232861e-25	1.31009189541637	yes
K07	K57	334	89004	49151	8.70052086631316e-08	1.3732378851479	no
K07	L82	488	89004	41043	6.16897628440172e-08	1.30079404454951	no
K07	M18	189	89004	12682	0.000128852815940245	1.32847464510443	no
K07	M40	456	89004	9892	2.15530002201052e-08	1.32726623980761	yes
K07	M72	620	89004	37615	1.20094872331804e-09	1.30372234611819	yes
K07	Q38	116	89004	1530	0.00165718240539593	1.32741007848167	no
K07	Q67	124	89004	1469	4.25200602220288e-05	1.49081658892255	yes
K07	R41	408	89004	27643	7.89866241554615e-08	1.33093844578617	yes
K07	S03	124	89004	4973	0.000148454788789355	1.43053667214823	no
K08	A59	146	122700	3160	1.23296434030241e-08	1.74256785153031	no
K08	A64	124	122700	2266	0.000125532952505089	1.43856254502993	no
K08	B18	322	122700	17550	5.45765086141077e-14	1.6244259933514	no
K08	B86	604	122700	10059	5.18669426689155e-26	1.64652626045237	no
K08	F10	1199	122700	48648	5.45803370766498e-21	1.35524244845874	no
K08	F11	132	122700	3205	9.3872504356771e-17	2.48770981635539	no
K08	F12	335	122700	8985	1.57226769546341e-19	1.7913586784512	no
K08	F14	317	122700	7991	1.18198424734691e-21	1.89576620318102	no
K08	F19	261	122700	5876	1.06659902458804e-21	2.04425934955103	no
K08	F20	160	122700	8385	1.22085914096043e-07	1.61659282308573	no
K08	F29	218	122700	5215	4.74872256777466e-12	1.7341788665049	no
K08	F40	448	122700	13670	1.92127308455162e-12	1.45219041897807	no
K08	F60	429	122700	11841	5.87995333476738e-24	1.77469422227519	no
K08	F63	136	122700	3995	6.04261486397969e-06	1.54187260588401	no
K08	F79	108	122700	3138	3.37124907622167e-10	2.10605899236911	no
K08	F91	449	122700	15499	1.33284972367829e-07	1.30499198197633	no
K08	G50	245	122700	7049	5.45205710029356e-05	1.30281830142388	no
K08	H26	193	122700	6727	4.42873675559904e-15	1.97499297116233	no
K08	H54	5259	122700	118688	2.01297605067959e-71	1.32634634434153	no
K08	J21	291	122700	10476	2.84794624945612e-06	1.3367365076504	no
K08	K00	387	122700	16530	1.79829421876923e-12	1.50026620840933	no
K08	K02	7279	122700	251964	0	1.91250758383769	no
K08	K03	364	122700	8114	5.96051458366723e-32	2.10638636416913	no
K08	K04	7466	122700	97039	0	2.44567484391417	no
K08	K05	4506	122700	124242	5.7794860507186e-252	1.82173788985198	no
K08	K06	194	122700	3181	4.74126766853326e-09	1.6242506119491	no
K08	K10	389	122700	6118	6.72182152531476e-28	1.93947760543827	no
K08	K12	2250	122700	52091	1.28787120939699e-53	1.45075494579406	no
K08	K13	1247	122700	15168	3.47005567241491e-78	1.87204138862127	no
K08	K14	535	122700	9633	3.03287364875384e-12	1.39764693842351	no
K08	L08	353	122700	7077	6.03310135004986e-26	1.95479244582572	no
K08	L73	1426	122700	28504	3.60212267574929e-20	1.31219012466194	no
K08	L84	558	122700	9722	8.28072784377122e-11	1.35204660230224	no
K08	L98	643	122700	18244	9.09025761026397e-44	1.9153911232825	no
K08	M50	453	122700	14813	3.11381265252321e-08	1.32333465733406	no
K08	M94	206	122700	3608	3.36187834843234e-06	1.41766093999299	no
K08	N90	169	122700	5953	4.98692886281621e-07	1.54550981231195	no
K08	N91	2184	122700	73645	3.84976185212659e-45	1.41012457810738	no
K08	O04	678	122700	15128	1.74596781226801e-13	1.36835144839184	no
K08	R09	209	122700	4619	1.48587302643094e-07	1.50007798816557	no
K08	R29	187	122700	3533	7.40904185804237e-30	2.9007437105194	no
K08	R39	201	122700	3792	3.97453405354796e-05	1.35147614189714	no
K08	R51	6501	122700	179516	3.36872815887562e-77	1.30379446721831	no
K08	R52	3077	122700	128735	4.0098529461e-126	1.65427427655895	no
K08	R68	527	122700	16032	2.72020846770899e-12	1.40269551849029	no
K08	R69	723	122700	25460	3.66851158856267e-86	2.46344905483793	no
K08	R82	283	122700	6943	1.10955722056978e-05	1.31334515585193	no
K08	S02	850	122700	15147	1.41397039080469e-85	2.26459108978859	no
K08	S31	183	122700	3207	6.57831999243274e-41	3.8156578231996	no
K08	T00	1163	122700	5990	5.78939112652763e-24	1.39614497589455	yes
K08	T74	295	122700	2918	1.02056812122124e-18	1.84089529677575	no
K10	H53	177	6118	72322	3.34958175227517e-07	1.54896220141497	no
K10	H54	283	6118	118688	1.78255122745194e-05	1.31037950336812	no
K10	H92	202	6118	89073	3.29904152850005e-05	1.36242077830905	no
K10	K04	309	6118	97039	9.02466828063309e-07	1.35678582076698	no
K10	K07	120	6118	89004	3.55318905140463e-06	1.62944486717354	no
K10	K08	445	6118	122700	5.17595252197492e-10	1.39788174558686	no
K10	K12	124	6118	52091	0.000225206605039893	1.41510355582553	no
K10	L21	148	6118	80456	0.000462115505669969	1.33807155535005	no
K10	R07	610	6118	273578	8.34907292607983e-11	1.3520122384945	no
K10	R51	376	6118	179516	4.23765514173943e-07	1.33112106684033	no
K10	R59	130	6118	48316	8.65314852208295e-06	1.55225438584654	no
K11	E04	181	15907	39321	0.000117175721896624	1.3425216329703	no
K11	K13	149	15907	15168	0.000184258171074487	1.3710898840441	no
K11	M35	139	15907	14146	3.85223611148233e-16	2.37397459864311	no
K11	R59	376	15907	48316	1.6774500328064e-21	1.79343748098168	no
K12	A38	221	52091	10498	6.31471546653393e-05	1.31867063240783	no
K12	B00	1137	52091	49064	3.3786510501831e-59	1.76385290922614	no
K12	B37	2436	52091	124520	5.85993858331514e-80	1.56788367683204	no
K12	B49	1572	52091	68525	5.13283812123375e-38	1.45324748093158	yes
K12	B80	531	52091	14906	7.50584497884063e-09	1.31229190577372	no
K12	D51	106	52091	9536	4.86391137793071e-05	1.54733040089605	no
K12	D70	255	52091	14996	7.35090529793627e-09	1.5025111795752	no
K12	E73	166	52091	6731	0.000462162748101954	1.3108660635025	no
K12	F45	265	52091	12600	1.1981402123442e-05	1.32485186708739	no
K12	F95	190	52091	5104	5.09515288246002e-08	1.568010148134	no
K12	G44	972	52091	62289	3.57545984078916e-20	1.39539360635054	no
K12	H00	1508	52091	66474	2.79270227863563e-37	1.45902020474563	yes
K12	H01	620	52091	27816	1.52827882717604e-11	1.34812118441044	no
K12	H04	738	52091	54014	3.69976208650996e-14	1.36388835459122	no
K12	H10	5068	52091	279856	4.48676567428524e-88	1.39181859389639	no
K12	H11	753	52091	47871	1.2259203675543e-15	1.38626241182933	no
K12	H16	331	52091	29566	2.28279146474869e-08	1.39990117184516	no
K12	H54	2458	52091	118688	7.74205394821358e-33	1.31646717455416	yes
K12	H57	1390	52091	82297	9.85572615326026e-31	1.42363777127344	no
K12	H92	2173	52091	89073	4.60948880109561e-37	1.3668315027908	no
K12	H93	845	52091	65886	3.46984380396824e-13	1.31897740545413	no
K12	I84	1617	52091	146005	1.03957949768988e-24	1.33469793468088	no
K12	J01	2098	52091	119731	1.08487389339893e-26	1.3033008520495	no
K12	J06	1467	52091	85709	2.16045221502883e-22	1.3318981129437	no
K12	J21	144	52091	10476	0.000833235726111792	1.31537470016588	no
K12	J31	260	52091	10549	6.51570457975181e-10	1.54694104633416	yes
K12	K00	353	52091	16530	1.79543920495735e-06	1.30852213811032	no
K12	K03	135	52091	8114	8.18130093044726e-05	1.43176848932743	no
K12	K04	2230	52091	97039	2.96905283295049e-42	1.39328562805163	yes
K12	K05	1654	52091	124242	6.77064043539184e-40	1.453678298684	no
K12	K08	3039	52091	122700	1.91533397476095e-47	1.35406052138388	yes
K12	K10	145	52091	6118	2.50158815027965e-05	1.45905733038417	no
K12	K11	328	52091	15907	6.36959179683044e-07	1.34166186693295	no
K12	K13	628	52091	15168	4.84980107257683e-54	2.10744590762618	yes
K12	K14	411	52091	9633	3.73143734802687e-63	2.85778792475915	no
K12	K29	1819	52091	147900	1.04563583298275e-23	1.30461996192049	no
K12	K30	1751	52091	107713	5.26737356459435e-27	1.33871912443933	no
K12	K52	2510	52091	152729	5.4095993628524e-32	1.30769597826395	no
K12	K59	2002	52091	130936	8.83921736465724e-39	1.39648028916779	no
K12	K60	617	52091	40809	6.31572053823493e-14	1.40179014832135	no
K12	L01	912	52091	27974	4.50497479797973e-21	1.42422446227656	no
K12	L03	1584	52091	64027	2.86317174120858e-29	1.37879384869506	yes
K12	L08	153	52091	7077	3.49837937667236e-09	1.75835414375083	no
K12	L20	1446	52091	91573	1.34068555843143e-22	1.33673765485994	no
K12	L25	625	52091	43066	9.58519507735333e-12	1.35095531377891	no
K12	L28	114	52091	3255	0.00267226295228237	1.30646558194947	yes
K12	L29	2085	52091	123810	7.69586080273153e-51	1.46236564097656	no
K12	L30	4027	52091	130196	1.64870007692079e-60	1.35212679811619	yes
K12	L43	230	52091	10580	7.28339866722826e-17	1.93508251393499	no
K12	L53	387	52091	15363	4.04388665751001e-10	1.4230744064023	yes
K12	L65	579	52091	31159	1.50575513494943e-09	1.31450000160253	no
K12	L73	671	52091	28504	3.02147748279424e-16	1.42712197718176	yes
K12	L74	171	52091	4611	1.14000677395565e-05	1.43536140900775	no
K12	L84	243	52091	9722	1.14603503334976e-06	1.40070035556536	no
K12	L85	538	52091	27148	1.67552538280567e-15	1.47623569459904	no
K12	L98	202	52091	18244	2.94218580357622e-06	1.42784334206277	no
K12	M35	252	52091	14146	1.15902337676789e-09	1.54703061301981	no
K12	M62	2281	52091	127432	8.0107995925188e-29	1.30389468113491	yes
K12	M67	421	52091	27822	1.02863342395897e-07	1.32144359342341	no
K12	N30	1739	52091	156257	4.40083092879262e-26	1.33246325398342	no
K12	N34	171	52091	11362	0.000310525471081288	1.31935756608418	no
K12	N48	542	52091	24184	1.38512979581641e-12	1.40409014958496	no
K12	N76	1526	52091	92961	1.17210233609339e-21	1.31738962091911	no
K12	R13	386	52091	16303	4.72620575005561e-09	1.38663262073689	no
