disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
I48	R06	945	57229	121199	9.62918714552583e-17	1.35267106042208	yes
I48	R31	511	57229	58469	5.88314366281885e-15	1.47125666326017	yes
I48	R58	101	57229	7803	7.22178688667947e-18	3.07717420638916	yes
I48	R60	620	57229	36784	3.96671530184372e-12	1.36005502884258	yes
I48	R74	381	57229	97527	3.75497287862867e-07	1.32098795887337	yes
I48	R80	242	57229	18257	1.97697454885333e-08	1.48161821686804	yes
I48	T45	162	57229	5043	6.91072299290522e-62	10.3344128612142	yes
I49	E04	107	31308	39321	0.00155912945041796	1.3401977368821	no
I49	I11	135	31308	24912	5.66613222916599e-05	1.42816436752381	no
I49	I25	156	31308	35234	5.6717594691786e-06	1.46888935904292	yes
I49	I34	184	31308	21330	1.6804874697972e-27	2.77576386256051	yes
I49	I35	140	31308	24105	1.96414750652159e-06	1.54568487034838	no
I49	I44	218	31308	33514	6.24152281832031e-08	1.48985736964115	yes
I49	I48	679	31308	57229	7.08452875442627e-107	2.92711958644654	yes
I49	I50	315	31308	36940	4.21299396616041e-09	1.43529944121205	yes
I49	I51	102	31308	17558	4.05493166231911e-07	1.79604306911205	no
I49	R00	292	31308	72399	1.13077744135253e-11	1.56196611566066	no
I50	D50	667	36940	138143	2.30931244518244e-42	1.87486730144649	no
I50	D63	162	36940	7487	5.78524702064837e-14	2.05720556999903	no
I50	D64	709	36940	74412	2.1767126510461e-38	1.77385081934858	no
I50	E03	372	36940	122667	5.93558663661131e-10	1.42171446438154	no
I50	E05	107	36940	20997	9.73861796880318e-09	1.95724831946958	no
I50	E11	762	36940	161949	1.14258865507154e-33	1.6646441937139	no
I50	E66	1076	36940	308555	1.44361753534554e-30	1.49405896115336	no
I50	E79	637	36940	60075	1.28155507267085e-79	2.5382287094221	yes
I50	E87	266	36940	16091	7.20184989083203e-17	1.83205956466374	yes
I50	G47	286	36940	38888	5.79436908380422e-23	2.02594574524748	no
I50	G63	105	36940	7334	1.3286732283219e-14	2.61733902382886	no
I50	H36	221	36940	20067	9.29820919653556e-27	2.45790169794207	no
I50	I11	241	36940	24912	9.78179352262646e-15	1.79819162763831	no
I50	I20	178	36940	19459	7.74274702991164e-15	2.03224003523033	no
I50	I21	135	36940	21459	2.17287281355542e-10	1.93114778280163	no
I50	I25	342	36940	35234	1.97588804184087e-37	2.34719146243172	no
I50	I27	195	36940	3935	2.46655329121487e-74	10.037170784192	yes
I50	I34	279	36940	21330	1.27474936174606e-47	3.05875031321881	no
I50	I35	304	36940	24105	1.90152145039736e-34	2.38520660829381	no
I50	I36	121	36940	5109	2.60938686952734e-31	4.4227936263079	no
I50	I42	225	36940	10403	9.09487824679218e-86	9.95705011237265	no
I50	I44	412	36940	33514	2.88849890626659e-19	1.66582803450828	no
I50	I48	811	36940	57229	2.89603943186195e-85	2.32592581405074	no
I50	I51	144	36940	17558	7.22871291507436e-09	1.7480068161112	no
I50	I64	273	36940	27986	7.9870910475178e-09	1.46381096672087	no
I50	I73	295	36940	33187	4.97175356263606e-15	1.69292226215916	no
I50	I95	116	36940	15374	2.74823265368623e-08	1.84077091706553	yes
I50	J15	101	36940	21800	1.00804789267867e-10	2.24048980199647	no
I50	J18	390	36940	73926	9.72527255769039e-25	1.85368528927856	no
I50	J22	1302	36940	144602	2.59177369508522e-40	1.53066844434298	yes
I50	J44	618	36940	60201	1.24322490064917e-62	2.27744097372561	no
I50	J45	184	36940	111471	8.32678906262701e-07	1.4762543009519	no
I50	J98	144	36940	11866	9.83274372044139e-11	1.90942511281679	yes
I50	K80	374	36940	76361	1.43699783360426e-09	1.40766141767874	no
I50	K92	157	36940	19912	7.97570090536658e-11	1.85121056462638	no
I50	L03	330	36940	64027	2.96256083137015e-08	1.39099096032238	yes
I50	L89	170	36940	5327	8.42973313159504e-08	1.57415745310403	yes
I50	M10	341	36940	37270	4.17640455880989e-31	2.15101510516562	no
I50	M13	207	36940	39461	0.000132728282119045	1.31021123475573	no
I50	N17	109	36940	5448	2.09414324198799e-17	2.86551634955384	yes
I50	N18	1703	36940	86575	7.51599048205016e-163	2.24705927537946	yes
I50	R04	247	36940	51637	2.43029214818613e-11	1.61760320009187	no
I50	R06	788	36940	121199	7.46226111978304e-49	1.86351442299447	no
I50	R50	268	36940	165349	2.71366457174367e-05	1.30523037121391	no
I50	R60	419	36940	36784	1.75938937503204e-07	1.31584210823384	no
I50	R80	177	36940	18257	2.52976065135947e-10	1.7340486886008	no
I51	D50	197	17558	138143	2.25587540055644e-05	1.36834738636574	no
I51	D64	203	17558	74412	7.58882181728802e-05	1.32962717420704	yes
I51	E79	175	17558	60075	5.67623226589156e-07	1.50562887748862	no
I51	G47	116	17558	38888	8.20195213792169e-07	1.67661106578319	no
I51	I11	129	17558	24912	5.70931030818416e-11	2.02497202042956	no
I51	I25	104	17558	35234	2.04776934109807e-05	1.56690812811513	no
I51	I34	107	17558	21330	1.14851097564434e-11	2.28115690496196	no
I51	I35	108	17558	24105	8.12923805963858e-07	1.72035297223987	no
I51	I44	156	17558	33514	1.79642737153594e-10	1.83059307058987	no
I51	I45	126	17558	43873	0.000277112498976395	1.3828780365899	no
I51	I48	254	17558	57229	5.40634764781206e-13	1.686469859533	no
I51	I50	271	17558	36940	2.55223011739825e-24	2.13135845703374	yes
I51	J44	173	17558	60201	0.000204989390710901	1.3296881725756	no
I51	R06	289	17558	121199	1.83721617946724e-06	1.34771063047066	no
I63	D50	124	8421	138143	2.08225789337913e-07	1.70584790460717	no
I63	F32	155	8421	184052	0.00011220927347396	1.37267865574279	no
I63	I48	121	8421	57229	0.000362257730139937	1.38230627658671	no
I63	N18	208	8421	86575	2.00756688585754e-05	1.36250252987537	yes
I64	D50	399	27986	138143	3.28654602425113e-16	1.59339282419144	yes
I64	D64	362	27986	74412	5.58534376884489e-08	1.36121660981745	yes
I64	E87	144	27986	16091	4.76622035778282e-05	1.41757206080273	yes
I64	F01	174	27986	5258	7.21686432931139e-57	6.32698961236512	yes
I64	F03	172	27986	17191	6.40573874630016e-05	1.3661615618043	no
I64	F06	184	27986	11022	5.32680405796235e-12	1.82368347033729	yes
I64	F32	541	27986	184052	4.16993712671844e-20	1.57053321279705	yes
I64	G30	137	27986	16699	0.000256632638555546	1.36699375926939	no
I64	G40	170	27986	17410	4.90959089693566e-59	7.24190941761255	yes
I64	G45	133	27986	19089	4.86442217103477e-05	1.4383786730011	no
I64	H36	146	27986	20067	1.5186576142129e-14	2.20041774011388	no
I64	I25	162	27986	35234	0.000307322614018373	1.3279514901444	no
I64	I48	477	27986	57229	1.21145297947484e-20	1.63504252145866	no
I64	I73	233	27986	33187	3.58262429606487e-10	1.58528671768241	no
I64	L89	111	27986	5327	2.87707291533954e-11	2.19788005216013	yes
I64	R13	103	27986	16303	3.89981274054388e-05	1.5357146435881	yes
I64	R15	132	27986	10992	6.57500253947782e-15	2.3405371757816	yes
I64	R26	117	27986	10611	2.48236477324173e-08	1.83975119610089	yes
I64	R45	132	27986	22270	5.51297946343923e-10	1.91298147812003	yes
I64	R80	109	27986	18257	0.000641331738204514	1.37835957150878	no
I64	S72	168	27986	19233	1.25654319095089e-07	1.5670125970582	no
I65	F51	131	5849	142532	0.00158931799178737	1.30682668243084	yes
I65	N18	149	5849	86575	0.000337957195674645	1.34351924287186	no
I67	F32	145	7443	184052	0.000346658900155222	1.34683669215637	no
I67	K59	148	7443	130936	3.02007583095812e-06	1.51302482050864	yes
I71	N18	149	5595	86575	4.95962918885229e-08	1.66514332940704	no
I73	D50	434	33187	138143	2.64674982419493e-21	1.69619646204691	no
I73	D64	403	33187	74412	9.76037474649257e-12	1.45652556401929	yes
I73	E11	518	33187	161949	3.66939926024223e-08	1.3001865819071	no
I73	E87	145	33187	16091	6.00405801560539e-05	1.40730324513135	yes
I73	F10	126	33187	48648	3.55291910025185e-07	1.6673159658241	no
I73	F17	629	33187	295027	8.65028488535641e-24	1.58446830662161	no
I73	F52	229	33187	45461	8.02754538955242e-06	1.36188473212859	no
I73	G63	151	33187	7334	3.61943356937871e-47	5.81141788476155	no
I73	H28	112	33187	9621	1.35735764306311e-18	2.94673610319221	no
I73	H36	248	33187	20067	4.94434741963151e-52	3.60492198510426	no
I73	I11	154	33187	24912	0.000196523174769228	1.35238369472033	no
I73	I20	140	33187	19459	5.1892974359394e-09	1.77956534792316	no
I73	I21	143	33187	21459	8.24881298895354e-14	2.16435997907283	no
I73	I25	294	33187	35234	2.00535465657504e-26	2.13159895682728	no
I73	I48	387	33187	57229	5.64422070053045e-10	1.41270768607115	no
I73	I50	357	33187	36940	1.53702969170598e-16	1.65234084636486	no
I73	I64	211	33187	27986	7.3879854854597e-13	1.78468568158898	no
I73	I65	163	33187	5849	3.48593697985648e-46	4.99549702757757	yes
I73	I70	117	33187	6822	2.30807588042054e-21	3.16586667012214	no
I73	J44	482	33187	60201	5.92118848460793e-19	1.58861381501822	no
I73	L02	235	33187	95034	2.05659504849864e-05	1.33465282540982	no
I73	L03	278	33187	64027	9.11433119816186e-10	1.49949064169962	yes
I73	L89	107	33187	5327	1.10556626566866e-12	2.38586457871274	yes
I73	M99	132	33187	10237	1.9457244889502e-20	2.82028040895628	yes
I73	N18	808	33187	86575	8.95117199023389e-47	1.82063700687922	yes
I73	R04	185	33187	51637	0.000271578361739583	1.3087992738067	yes
I73	R80	210	33187	18257	6.99709065310649e-23	2.32312452620496	yes
I80	E66	624	22937	308555	5.46333738307203e-10	1.31502841546955	no
I80	I50	177	22937	36940	0.000333080815818869	1.31030797061733	no
I80	I73	110	22937	33187	0.000190834116764703	1.43340178074644	no
I80	I82	110	22937	11272	3.53504604388255e-38	7.26745243807729	no
I80	I83	504	22937	111166	1.17016344327978e-72	2.76057657149727	no
I80	I87	293	22937	71233	1.16632426532173e-16	1.76438744566125	no
I80	L03	255	22937	64027	1.74071307526744e-18	1.93569478595121	no
I80	M10	103	22937	37270	0.00177895317626153	1.34126208010148	no
I80	M13	118	22937	39461	0.000859041488102272	1.34863643500854	no
I80	R50	173	22937	165349	4.72400504061144e-05	1.3745026394068	no
I80	R60	239	22937	36784	2.53894409862026e-12	1.68427946521935	no
I82	I80	182	11272	22937	1.85769549766968e-61	6.77819152361906	yes
I82	I83	168	11272	111166	4.37319234075237e-15	2.10708212567424	no
I82	I87	142	11272	71233	4.63378270733622e-10	1.86740301252134	no
I82	R60	105	11272	36784	8.21409409621702e-06	1.61304519310749	yes
I83	I73	333	111166	33187	4.29981732842331e-08	1.3816304320121	yes
I83	I80	620	111166	22937	4.45807299338874e-106	3.08281926296832	yes
I83	I82	153	111166	11272	6.3110316612308e-17	2.32189058462581	no
I83	I86	105	111166	13025	1.81463536365583e-17	2.94378786326198	no
I83	K40	385	111166	68690	1.05972208672042e-06	1.30278251455406	no
I83	K42	189	111166	27983	1.12379065656037e-05	1.39497097103641	no
I83	L03	732	111166	64027	1.79504620419544e-18	1.43777413604222	yes
I83	L84	129	111166	9722	0.000363198580205778	1.36558807326462	no
I83	L97	123	111166	2064	3.35910359403848e-19	2.82838915248518	yes
I83	M21	182	111166	54893	0.000180023548304119	1.32322626697157	yes
I84	B36	264	146005	34343	9.8368677246993e-06	1.32861036326704	no
I84	B37	1537	146005	124520	5.38537835849472e-33	1.41221777979452	no
I84	B49	870	146005	68525	1.70984897569714e-16	1.36448172705799	yes
I84	B96	527	146005	33533	2.28723881448012e-08	1.30098190986455	yes
I84	C18	143	146005	13268	0.000826309943131884	1.3144883482972	no
I84	D12	427	146005	31484	1.34711705650915e-34	2.04437843066835	no
I84	D50	1213	146005	138143	4.9754772314088e-18	1.31901820194886	no
I84	D70	185	146005	14996	2.03368725061815e-06	1.44833137976965	no
I84	E61	474	146005	32586	1.3440715823537e-08	1.32597252278364	yes
I84	F45	164	146005	12600	0.000105118013691266	1.35966575960326	no
I84	H04	711	146005	54014	8.28011971406614e-11	1.30581436170572	yes
I84	I86	128	146005	13025	2.6278290448553e-07	1.67049801691361	no
I84	I95	206	146005	15374	3.52095358738788e-05	1.34558074362751	no
I84	J31	179	146005	10549	0.000243579285279243	1.31699531955625	no
I84	K07	307	146005	89004	8.88631399201997e-06	1.30424680060937	no
I84	K12	544	146005	52091	1.06334396380422e-08	1.3042866854491	yes
I84	K14	152	146005	9633	0.000546256741446084	1.31893576691791	yes
I84	K57	666	146005	49151	3.9567898377872e-31	1.68310120559462	yes
I84	K58	253	146005	20155	6.06071839148575e-10	1.53880705115833	no
I84	K59	1487	146005	130936	6.76665733699262e-49	1.54800895665918	no
I84	K60	1187	146005	40809	5.20893410410426e-319	4.71833679974136	yes
I84	K61	161	146005	9429	2.46645496055416e-13	2.01620609126813	yes
I84	K62	1172	146005	64567	5.17476479962526e-117	2.26261307457346	no
I84	K63	294	146005	10700	6.32484671338998e-14	1.64779607050314	yes
I84	L21	888	146005	80456	6.76274213818356e-14	1.32054545283547	no
I84	L43	154	146005	10580	5.35092147470981e-06	1.47391214455558	no
I84	L65	390	146005	31159	6.44318078813688e-08	1.34212029393226	no
I84	L81	289	146005	24257	3.8856918374437e-07	1.37458422391196	yes
I84	M41	461	146005	76147	3.87953883027445e-08	1.31775175232161	no
I84	N28	321	146005	23765	5.94276463528007e-08	1.3844399191556	no
I84	N34	125	146005	11362	0.000211961811030332	1.394513419825	no
I84	N48	260	146005	24184	5.89557814199178e-08	1.43709501683379	no
I84	N61	147	146005	12306	0.000495312638710328	1.32830025679968	no
I84	N64	973	146005	82033	1.15336716613188e-14	1.31550437541564	no
I84	N75	105	146005	8535	4.43051395079918e-05	1.52030247903098	no
I84	N76	914	146005	92961	2.18484751363379e-19	1.39521974275661	no
I84	N89	381	146005	27821	3.97675968099303e-11	1.45143473018653	no
I84	R14	523	146005	29849	2.59057143723213e-15	1.47118856122948	yes
I84	R15	170	146005	10992	2.43528286256742e-06	1.46830456220789	yes
I84	R30	1207	146005	92583	2.91109133614631e-24	1.38914321761696	yes
I84	R59	449	146005	48316	8.46292240148405e-09	1.3420676957318	yes
I84	R69	163	146005	25460	0.000472887060512633	1.31194004235507	no
I84	S20	102	146005	11950	0.000288905564790534	1.43357095836938	no
I84	T38	212	146005	36597	5.98809319530101e-07	1.44190036497955	no
I86	D22	124	13025	137295	3.52562166762903e-05	1.47418801225336	no
I86	I84	132	13025	146005	0.00104945854222204	1.32040354430477	no
I86	M77	198	13025	215106	0.000118523317717573	1.32246525444784	yes
I87	E79	485	71233	60075	7.62954875437869e-13	1.4341905678069	yes
I87	I73	303	71233	33187	4.17804763328791e-11	1.52379469180956	yes
I87	I80	386	71233	22937	7.0619572336393e-40	2.28122735570172	yes
I87	I82	105	71233	11272	3.32201876209183e-08	1.90903456252368	no
I87	I83	1073	71233	111166	8.57579238838414e-66	1.85818107723788	yes
I87	L03	582	71233	64027	2.03886531102468e-25	1.64494316102062	yes
I87	M17	1061	71233	127033	8.72593989762239e-15	1.30321445619577	no
I87	M21	122	71233	54893	0.000159424658059075	1.4126756778529	no
I87	M72	299	71233	37615	2.17628103733585e-06	1.33576103205638	no
I87	R12	372	71233	45129	5.11797384183569e-08	1.35546083657969	yes
I87	R26	153	71233	10611	0.000816010594411453	1.30394375420065	yes
I87	R54	136	71233	3234	1.69006362075559e-05	1.47217441025438	yes
I87	R60	633	71233	36784	7.22646349902885e-21	1.5249707408264	yes
I95	G43	116	15374	84262	0.000496423080809068	1.37676277339911	no
I95	G44	106	15374	62289	0.000136572938548185	1.46136710694365	no
I95	H81	188	15374	137772	1.59605730474524e-07	1.51786555763473	no
I95	K59	205	15374	130936	4.10035865972523e-08	1.52341518999639	no
I95	L29	208	15374	123810	4.41065487482027e-05	1.33987324682038	no
I95	M62	189	15374	127432	0.000181462487869755	1.31803596628233	no
I95	N64	160	15374	82033	0.000258268084607817	1.336749512163	no
I95	R42	411	15374	214111	3.69369165046501e-12	1.46709153784162	no
I95	R53	276	15374	135814	2.077276531485e-08	1.44493276934564	no
I95	R55	132	15374	60275	2.65913063700381e-10	1.94457417412481	no
J01	A08	961	119731	90769	1.08297619766357e-26	1.47777020460876	no
J01	B00	455	119731	49064	1.31327455095433e-08	1.33404802679314	no
J01	B34	2497	119731	249674	2.98496671737184e-64	1.47444816816514	no
J01	F45	145	119731	12600	0.000139805672625644	1.37635097415097	no
J01	G43	900	119731	84262	9.4402240346095e-24	1.45908025303051	no
J01	G44	737	119731	62289	3.8389977062778e-20	1.46332871008759	no
J01	H10	2371	119731	279856	1.3816178261542e-32	1.31757347605573	no
J01	H60	1549	119731	172129	5.73727922747377e-27	1.36022673778887	no
J01	H66	1023	119731	123013	7.96989576645426e-20	1.37549618286515	no
J01	H68	117	119731	6625	6.54525770660537e-06	1.56964746972343	no
J01	H92	936	119731	89073	1.0084555675195e-15	1.33835626526959	no
J01	J04	847	119731	77421	1.64039953267556e-43	1.74218102598443	no
J01	J06	862	119731	85709	8.02456948289007e-29	1.54081670293698	no
J01	J18	540	119731	73926	2.43436906746084e-12	1.39439220976338	no
J01	J20	2301	119731	304718	8.34846767915705e-55	1.44976829093516	no
J01	J22	2030	119731	144602	2.27357882590127e-83	1.64693130980978	yes
J01	J30	2566	119731	210208	1.22283402583128e-147	1.82918204161293	no
J01	J31	142	119731	10549	5.13847684369091e-08	1.67932998200803	no
J01	J32	683	119731	12553	9.29687565061297e-248	8.11752773632781	yes
J01	J33	217	119731	11504	3.82507182740042e-51	4.01734760421183	yes
J01	J34	549	119731	35176	3.82055621185462e-54	2.23783532492307	yes
J01	J35	266	119731	36555	7.75276312428519e-07	1.3795848886425	no
J01	J40	1220	119731	118305	3.24059737214976e-27	1.41779692892063	no
J01	J45	730	119731	111471	2.14619010217724e-13	1.3501014490257	no
J01	K11	136	119731	15907	0.00113167536451132	1.31103094675966	no
J01	K13	185	119731	15168	0.000260167884396005	1.30947453052011	yes
J01	K14	104	119731	9633	0.00215859942917233	1.32942249536119	no
J01	K30	1055	119731	107713	6.7621692924224e-17	1.33141150915202	no
J01	K52	1397	119731	152729	6.04650144110185e-19	1.30430198550865	no
J01	K58	203	119731	20155	7.36733940701358e-08	1.50834426405468	no
J01	K63	125	119731	10700	0.00114844287052747	1.32488203146312	yes
J01	L50	1170	119731	128369	1.82952837282544e-16	1.30706610843129	no
J01	M22	179	119731	19193	0.000178763342722645	1.32638095147148	no
J01	M62	1397	119731	127432	1.71172820913762e-23	1.34987389507994	no
J01	N23	956	119731	128362	4.90848356117666e-15	1.3243434251612	no
J01	N30	1252	119731	156257	4.61545247739942e-21	1.34722781654134	no
J01	N48	197	119731	24184	2.92109863031663e-05	1.35957590200657	yes
J01	O21	159	119731	13949	2.18723681379674e-05	1.41771693014963	no
J01	R50	1372	119731	165349	2.30105144717683e-25	1.37173974591075	no
J01	R51	2025	119731	179516	3.25800936865165e-49	1.45344057140025	no
J01	S23	227	119731	18324	1.53664123247547e-06	1.40160697023671	no
J01	S90	128	119731	18691	0.00148704080377708	1.31021449196995	no
J04	A08	666	77421	90769	5.5329756899927e-20	1.49203041312488	no
J04	A38	193	77421	10498	8.09080613402054e-07	1.46164708725652	no
J04	B00	376	77421	49064	1.86558630678393e-09	1.40148768708495	no
J04	B34	1962	77421	249674	5.53504090545582e-33	1.35869891788866	yes
J04	H01	193	77421	27816	7.84661213226548e-05	1.33658351157927	no
J04	H10	1962	77421	279856	1.25683777443198e-30	1.34219107260188	no
J04	J01	848	77421	119731	8.49889683720066e-22	1.44971202884796	no
J04	J05	201	77421	4294	1.63556414186243e-58	5.20009106866801	no
J04	J06	525	77421	85709	9.19511852129614e-15	1.45825849998092	no
J04	J18	585	77421	73926	3.16210929322128e-13	1.39588767918464	no
J04	J20	2211	77421	304718	6.00363239535529e-98	1.6879412129375	no
J04	J22	1520	77421	144602	2.02083058761869e-62	1.64407952897756	yes
J04	J31	106	77421	10549	1.46558694311217e-10	2.16970825005843	yes
J04	J40	1331	77421	118305	9.71088076014752e-80	1.84688910786611	yes
J04	J45	755	77421	111471	9.33037922575363e-23	1.49866742946718	no
J04	K12	543	77421	52091	8.08905784262727e-20	1.5589741417483	no
J04	K21	366	77421	58034	1.00937182867254e-12	1.51558027877754	yes
J04	K52	906	77421	152729	4.36975579309818e-15	1.33599261019191	no
J04	L25	290	77421	43066	9.73703539893575e-07	1.35687752476708	no
J04	M71	200	77421	38544	9.47395197159762e-05	1.32485057381639	no
J04	N42	105	77421	35981	0.000630629244981555	1.38729123552685	no
J04	R05	2807	77421	310037	1.02367577566691e-109	1.63501982254066	yes
J04	R13	100	77421	16303	0.00215871856821618	1.33669950596729	no
J04	R21	149	77421	16815	0.000612426894268271	1.31847850115182	no
J04	R49	549	77421	67910	2.49766676053812e-33	1.83366407302603	no
J04	R50	1542	77421	165349	4.00790833050626e-20	1.30025939435092	no
J04	R59	424	77421	48316	2.12813313987749e-07	1.31016640124722	yes
J05	J04	152	4294	77421	1.03677406581029e-19	2.56186160518431	no
J05	R05	204	4294	310037	8.84675068376343e-07	1.45436958698886	no
J06	A08	745	85709	90769	1.82661849032084e-26	1.56073548968999	yes
J06	B34	1696	85709	249674	1.28775815343665e-38	1.43243405670712	no
J06	H92	643	85709	89073	2.36366993398857e-11	1.33576114406994	no
J06	J01	927	85709	119731	3.65100317838057e-26	1.48281836734982	no
J06	J04	526	85709	77421	1.36357033237307e-11	1.38307556804625	no
J06	J15	112	85709	21800	0.00125941042916162	1.34108131131924	no
J06	J20	1903	85709	304718	1.02319225649455e-52	1.49491328749685	no
J06	J22	1633	85709	144602	2.07396196755747e-74	1.69472532257289	yes
J06	J31	108	85709	10549	2.6886000613278e-05	1.53484656829837	no
J06	J34	266	85709	35176	1.43999941823866e-09	1.50404814920237	no
J06	J40	950	85709	118305	2.633898939689e-22	1.42594671550175	yes
J06	K52	1019	85709	152729	2.61573464620833e-14	1.30308823434353	no
J06	L98	191	85709	18244	1.44279289722204e-25	2.59223970909398	no
J06	M67	185	85709	27822	8.46324870876813e-05	1.34242993574333	no
J06	R05	2103	85709	310037	1.99285773588204e-33	1.34705452349077	no
J06	R11	1109	85709	138977	2.1770928993443e-43	1.61413218971848	no
J06	R23	141	85709	12165	8.76464435127285e-06	1.48528128344694	yes
J06	R49	437	85709	67910	7.06919890850157e-08	1.31983632176852	no
J06	R50	1059	85709	165349	1.79533225223953e-20	1.37660987054518	no
J06	R53	978	85709	135814	1.05670868446156e-15	1.33017820459104	no
J06	R60	272	85709	36784	2.8799950701374e-05	1.30090744637886	no
J06	R68	117	85709	16032	1.52668489743565e-07	1.75089212691973	no
J06	R69	164	85709	25460	9.7109004123238e-09	1.66039619013465	no
J06	S23	151	85709	18324	1.55352162361563e-05	1.44344614734473	no
J15	I50	116	21800	36940	9.40449082531017e-07	1.66931927145182	no
J15	J06	133	21800	85709	0.000808639741635305	1.32874953129888	no
J15	J18	327	21800	73926	1.66766415167902e-46	2.72016809280373	yes
J15	J20	646	21800	304718	1.58555445001949e-28	1.66255553089566	no
J15	J22	568	21800	144602	4.77907675396203e-43	2.00859445862703	yes
J15	J40	323	21800	118305	1.36317644520906e-08	1.41022816489588	yes
J15	J44	211	21800	60201	3.20637377004654e-28	2.60165889986101	no
J15	J45	231	21800	111471	1.31322899884981e-16	1.92270513226612	yes
J15	R06	250	21800	121199	2.45152532527894e-06	1.37091697303104	yes
J16	J22	148	7151	144602	5.56178815924124e-11	1.91810636823723	yes
J16	J40	110	7151	118305	3.45606749687216e-05	1.51948265911707	no
J16	J45	101	7151	111471	2.07936164992835e-08	1.97510992201214	no
J16	R05	230	7151	310037	5.4318566176979e-07	1.42922374467754	yes
J18	A38	152	73926	10498	2.78537480609142e-06	1.50107098815184	no
J18	I34	122	73926	21330	0.00176728319597979	1.31104778908886	no
J18	I50	358	73926	36940	4.91491837384425e-19	1.72986342482272	no
J18	J15	239	73926	21800	2.5865705729624e-44	3.24420029957021	no
J18	J16	109	73926	7151	4.61017472825274e-21	3.30495673225456	no
J18	J20	2109	73926	304718	6.55096712802318e-91	1.67425331047193	no
J18	J22	2198	73926	144602	2.67129011175474e-191	2.14491414808074	yes
J18	J40	1196	73926	118305	1.94931108696888e-67	1.80713607293189	yes
J18	J42	106	73926	11380	6.2498806044124e-09	1.98699155044984	no
J18	J44	636	73926	60201	4.7976315983683e-84	2.61208932449405	no
J18	J45	773	73926	111471	1.7122950820651e-64	2.08593637188587	no
J18	J47	300	73926	13547	1.15165167053948e-90	5.52252553900134	yes
J18	J98	234	73926	11866	5.60779544022389e-28	2.44113031242315	yes
J18	R06	853	73926	121199	8.51949931098652e-21	1.43381375624573	no
J18	R50	1250	73926	165349	2.05649997738764e-21	1.35255290961972	no
J20	A08	2001	304718	90769	8.04251183428204e-57	1.49956552045434	yes
J20	A38	371	304718	10498	2.64223743738402e-17	1.65466377877085	no
J20	B30	275	304718	13198	9.18861574046785e-09	1.45736189765202	no
J20	B34	5579	304718	249674	2.83054051173861e-132	1.455523544002	yes
J20	B37	2549	304718	124520	1.67407502805036e-35	1.31921771549051	yes
J20	B80	494	304718	14906	9.98508070591067e-10	1.34859032238748	yes
J20	B85	166	304718	5807	9.10343434936079e-06	1.43412070731374	yes
J20	B86	216	304718	10059	4.09245252873654e-05	1.33256416919293	yes
J20	B99	624	304718	22334	1.69646849934799e-10	1.3221673548167	yes
J20	E16	169	304718	5605	1.55481426322858e-05	1.41270565684294	yes
J20	E66	5898	304718	308555	1.27566563853931e-84	1.33410528097507	no
J20	F12	140	304718	8985	7.14849523536579e-08	1.67404125924042	no
J20	F14	100	304718	7991	0.00142379264729249	1.357520623651	no
J20	F17	3721	304718	295027	4.66138531169073e-83	1.43441515919327	no
J20	F19	121	304718	5876	5.17817455745885e-10	1.98591583340913	no
J20	G25	449	304718	18830	1.03908066285882e-07	1.30934751503884	no
J20	G47	993	304718	38888	2.43853021283576e-26	1.46251500036582	yes
J20	G53	165	304718	5530	0.000145658054287847	1.34788639228974	no
J20	H10	6557	304718	279856	9.72678516594252e-131	1.40994225346242	yes
J20	H66	2796	304718	123013	1.18244340373279e-43	1.34399598682465	yes
J20	H81	2693	304718	137772	5.58509496226304e-37	1.31715685368824	no
J20	I27	126	304718	3935	7.09195539917769e-06	1.53453349679285	no
J20	I42	168	304718	10403	6.06758981422596e-05	1.37184941865349	no
J20	I48	1183	304718	57229	4.97728866101059e-18	1.32292127292982	no
J20	I50	1115	304718	36940	3.28357366778982e-47	1.64697547515217	yes
J20	I51	336	304718	17558	8.46173343798311e-07	1.33010097508651	no
J20	I80	521	304718	22937	3.61980286764507e-09	1.32368905296689	no
J20	I95	369	304718	15374	5.980491124167e-08	1.3540522030709	yes
J20	J01	2699	304718	119731	3.74312471049783e-84	1.53598898907435	yes
J20	J04	2654	304718	77421	2.10426530273039e-202	2.01953069944614	yes
J20	J05	176	304718	4294	1.66316244604058e-11	1.81797660095745	no
J20	J06	2061	304718	85709	8.08062302356762e-102	1.73405373207898	no
J20	J09	199	304718	6460	1.6486943589786e-22	2.3618735602686	yes
J20	J15	619	304718	21800	3.37184688582906e-78	2.54009098439313	no
J20	J16	210	304718	7151	2.59905194395062e-19	2.13475508972126	no
J20	J18	2455	304718	73926	8.66460975827784e-216	2.14054561691826	yes
J20	J21	513	304718	10476	1.62295437446832e-140	4.81082217813228	no
J20	J22	7695	304718	144602	0	2.36902608227592	yes
J20	J30	4938	304718	210208	6.29509762167379e-215	1.67994170804067	yes
J20	J32	279	304718	12553	2.15309878709274e-05	1.30248079558955	no
J20	J33	226	304718	11504	2.3493900905557e-08	1.4991629608084	no
J20	J35	919	304718	36555	8.91588059556776e-20	1.39861414260769	yes
J20	J38	178	304718	9913	3.17555620219153e-05	1.37879181862103	no
J20	J40	6213	304718	118305	0	3.06142185129461	yes
J20	J42	534	304718	11380	2.10860677064344e-135	4.38174518490841	yes
