disease1	disease2	number_patients	n_disease1	n_disease2	lfsr	OR	significant_directionality
H60	L21	1031	172129	80456	1.98547455395267e-16	1.32966488835187	no
H60	L40	358	172129	47039	2.48828637095684e-07	1.34088691022091	no
H60	T16	113	172129	4404	2.6587759192041e-08	1.90119322280735	no
H61	E80	154	390226	7443	0.000837912824005787	1.30214633010961	yes
H61	H60	4941	390226	172129	3.4629106814669e-231	1.71525408736184	yes
H61	H62	418	390226	5437	3.98779903842018e-51	2.49495524499093	yes
H61	H66	2627	390226	123013	1.25123932624656e-64	1.46056100574917	yes
H61	H72	392	390226	14747	2.36932087935952e-12	1.49816467288237	yes
H61	H90	816	390226	30681	8.20717728192369e-33	1.62555754833593	no
H61	H91	4035	390226	127528	3.99906259010411e-125	1.54006045527268	yes
H61	H92	2830	390226	89073	3.15783668852197e-118	1.657333535318	yes
H61	H93	2017	390226	65886	1.54288180581873e-37	1.3806459112254	yes
H61	L82	2552	390226	41043	2.0200658710606e-33	1.30686826501595	yes
H61	L84	472	390226	9722	1.73426309472979e-08	1.32394385192168	yes
H62	H60	135	5437	172129	5.53092474694397e-17	2.52453760758575	no
H66	B85	106	123013	5807	0.00186092110601296	1.34337679052852	yes
H66	F81	117	123013	4819	0.002313684426558	1.30901963219139	yes
H66	H60	2817	123013	172129	4.95219469601221e-177	1.88778097339009	yes
H66	H62	205	123013	5437	9.67317123353684e-50	4.16747778444328	yes
H66	H68	162	123013	6625	8.81325119636045e-09	1.71162653139231	yes
H66	H72	371	123013	14747	2.66374089179979e-129	7.36081322899382	yes
H66	H90	195	123013	30681	2.37108429699332e-13	1.88620043254212	no
H66	H91	843	123013	127528	6.55080860901448e-24	1.48951579988344	no
H66	H92	1683	123013	89073	6.70633566918866e-120	1.96855802042396	yes
H72	H60	274	14747	172129	1.29627753408071e-15	1.78484070191902	no
H72	H66	272	14747	123013	2.00556150264665e-45	3.04001988853145	no
H72	H91	153	14747	127528	0.00073329177939554	1.31064190496182	no
H72	H92	188	14747	89073	3.75978906759209e-17	2.13984498157147	no
H72	T78	134	14747	94480	0.00148832898158697	1.30543476693123	yes
H81	A08	633	137772	90769	7.91982507756007e-10	1.30468956929089	no
H81	F40	121	137772	13670	2.28268703772406e-05	1.54518684742139	no
H81	G43	602	137772	84262	4.8345868158478e-14	1.41251102925483	no
H81	G44	610	137772	62289	3.80703918271499e-13	1.38886688410055	no
H81	G53	171	137772	5530	0.00016767815954872	1.34294431017215	yes
H81	H93	852	137772	65886	1.22411059679108e-15	1.35794292783816	no
H81	K58	205	137772	20155	6.09900808451734e-05	1.33621064207147	no
H81	M43	1060	137772	50989	1.10580716043699e-15	1.31425869847713	yes
H81	M53	328	137772	11076	9.59589013480001e-10	1.46363672501651	yes
H81	R11	1308	137772	138977	3.04715135650235e-18	1.30778814756702	yes
H81	R42	4266	137772	214111	1.1771101986491e-184	1.68423894107029	yes
H81	R47	109	137772	7482	3.94837630515557e-06	1.68733888894734	yes
H90	H35	111	30681	21157	0.00130318621882606	1.35350815526579	yes
H90	H60	416	30681	172129	3.61691269802532e-11	1.44364595704857	yes
H90	H66	270	30681	123013	1.13792843215431e-12	1.66659514691224	yes
H90	H92	233	30681	89073	3.22187765182629e-05	1.32824062238159	yes
H90	R54	120	30681	3234	2.50397760477624e-11	2.14521579835045	yes
H91	H52	535	127528	128738	9.57806625116659e-10	1.33519137072283	no
H91	H60	1665	127528	172129	6.5121964129458e-43	1.47181745974644	yes
H91	H62	150	127528	5437	1.70789588565346e-07	1.65184441758384	yes
H91	H66	1034	127528	123013	2.33912844660145e-39	1.60761867586575	yes
H91	H68	154	127528	6625	3.57854068225247e-06	1.525408780849	yes
H91	H72	212	127528	14747	4.45900007454319e-20	2.17521143410891	yes
H91	H92	857	127528	89073	2.41210242812086e-13	1.31844262004954	yes
H91	R41	962	127528	27643	8.17945518728503e-17	1.34981867125589	yes
H92	F45	122	89073	12600	0.000323111202594444	1.40385931156223	no
H92	G44	425	89073	62289	7.46855960695046e-08	1.3249675348703	no
H92	H60	1855	89073	172129	1.22013025211006e-102	1.80550886578708	no
H92	H62	130	89073	5437	5.67356996315562e-21	2.92966728913066	yes
H92	H66	1080	89073	123013	6.80231806205394e-59	1.78847812296987	no
H92	H68	133	89073	6625	6.97539890590988e-09	1.84028314138155	yes
H92	H72	158	89073	14747	1.5693697759722e-25	2.9397582314336	no
H92	H90	124	89073	30681	0.000139276866226295	1.44273868119979	no
H92	H91	649	89073	127528	2.56349593211927e-19	1.49951906876446	no
H92	H93	365	89073	65886	6.40614118100145e-10	1.43733734972082	no
H92	J32	129	89073	12553	0.00146796946426021	1.31239971933987	no
H92	R68	110	89073	16032	0.000191423320312486	1.46820521562822	no
H93	H53	645	65886	72322	1.10958809344759e-14	1.40904683717525	yes
H93	H60	766	65886	172129	1.02770730470622e-11	1.31089763918242	yes
H93	H90	191	65886	30681	8.50994721252889e-10	1.69196487494093	no
H93	H91	817	65886	127528	4.49604940730048e-18	1.40960891217867	yes
H93	J31	147	65886	10549	0.000295174969533604	1.35681191236196	yes
H93	K07	192	65886	89004	7.15287149110128e-07	1.49606076341722	yes
H93	M53	159	65886	11076	0.000599085265629048	1.30978863368885	yes
H93	R19	123	65886	13537	0.0020807187941401	1.30468557285281	yes
H93	R20	616	65886	58317	1.26224066592166e-13	1.39822743242257	yes
I05	I50	105	4600	36940	8.1887806302772e-10	2.1375868598858	yes
I05	J22	204	4600	144602	0.00010694211109137	1.3278590578919	yes
I10	E11	4476	377083	161949	3.41799605742589e-83	1.38917022934299	yes
I10	E66	12509	377083	308555	1.55979037393397e-302	1.46853838079062	yes
I10	E79	3249	377083	60075	3.22341715397802e-136	1.66007391857108	yes
I10	E88	146	377083	5031	1.51222672627469e-05	1.48746420449444	yes
I10	F10	909	377083	48648	3.23105112144429e-14	1.32077797118528	yes
I10	I11	1376	377083	24912	1.88519401628607e-50	1.59425647769758	yes
I10	I45	2085	377083	43873	3.29236305803561e-32	1.33776607000149	yes
I10	K76	2778	377083	77887	1.00075468529639e-38	1.32034463879171	yes
I10	N03	496	377083	3157	3.90910613935597e-08	1.3038455195301	yes
I10	R73	4180	377083	105366	5.14974337742044e-61	1.33417349091223	yes
I10	R80	1323	377083	18257	2.01282474409891e-34	1.46894310962257	yes
I11	E11	348	24912	161949	5.61420334108052e-07	1.33464460941284	no
I11	E79	300	24912	60075	1.29257509973408e-13	1.65563759093077	no
I11	E87	206	24912	16091	4.1893338006694e-07	1.48794861967566	yes
I11	G47	183	24912	38888	0.000134277280616985	1.33669868575465	yes
I11	I25	135	24912	35234	0.000788482186576485	1.3331850011478	no
I11	I34	144	24912	21330	4.59705439358035e-11	1.96239941429429	no
I11	I35	170	24912	24105	1.69283601095921e-09	1.73781436937277	no
I11	I44	253	24912	33514	3.03905746092315e-08	1.48350770251123	no
I11	I45	213	24912	43873	7.02391004245766e-05	1.32498238772034	no
I11	I48	425	24912	57229	4.5441232575932e-10	1.40228558748224	yes
I11	I50	414	24912	36940	6.68163302284595e-15	1.56162372742127	yes
I11	N18	679	24912	86575	3.44486826214266e-10	1.30399367100291	yes
I11	R80	165	24912	18257	2.73059801869603e-11	1.87825626064096	yes
I20	D50	248	19459	138143	3.63235268114632e-06	1.37263979174761	yes
I20	H36	100	19459	20067	4.08415025228347e-06	1.73839931708532	no
I20	I21	101	19459	21459	1.0177075323392e-13	2.61140140695621	no
I20	I25	248	19459	35234	3.06328570650267e-47	3.34841273958156	yes
I20	I35	100	19459	24105	0.00118749414252474	1.38817125188644	no
I20	I50	300	19459	36940	2.48890268524198e-09	1.47941631905327	yes
I20	I73	162	19459	33187	6.37775575269545e-05	1.39578199470522	yes
I20	N18	526	19459	86575	6.56138002896836e-11	1.37517535770175	yes
I21	D50	240	21459	138143	6.71488206935433e-06	1.3644911340562	yes
I21	D64	274	21459	74412	2.36740114443177e-05	1.30475489181716	yes
I21	E11	371	21459	161949	1.0316379610429e-12	1.53508197079092	no
I21	I20	139	21459	19459	8.15231791860461e-28	3.46386627571759	no
I21	I25	375	21459	35234	9.63247183616696e-111	5.37530069005156	yes
I21	I48	308	21459	57229	1.56595853018706e-07	1.38838188710473	yes
I21	I50	370	21459	36940	5.80075433439948e-33	2.14072822607428	yes
I21	I64	116	21459	27986	0.00263482417645703	1.30453863745433	no
I21	I73	182	21459	33187	7.66289571702753e-09	1.65775087981438	no
I21	N18	528	21459	86575	4.2213608500976e-19	1.57592784860629	yes
I25	D50	436	35234	138143	2.55021893444277e-09	1.37002733307945	yes
I25	E11	530	35234	161949	2.10495048841568e-09	1.32979068026986	no
I25	G47	273	35234	38888	4.8957625320676e-06	1.34145633950698	yes
I25	H36	173	35234	20067	8.07604383228794e-13	1.94313190891973	no
I25	I20	171	35234	19459	2.46280334742685e-20	2.43813944011259	no
I25	I21	159	35234	21459	6.87120057904517e-15	2.15332300197697	no
I25	I44	327	35234	33514	2.97089657936246e-08	1.40347952274143	yes
I25	I48	584	35234	57229	1.8965798732398e-11	1.36210514715647	yes
I25	I50	643	35234	36940	1.75111445748674e-39	1.85699369041686	yes
I25	I73	293	35234	33187	2.17366315259699e-13	1.6566196967958	no
I25	N18	968	35234	86575	7.10107917263065e-20	1.39664417404868	yes
I26	E66	225	6275	308555	8.24194816270619e-06	1.38091483612517	no
I27	H25	121	3935	133773	0.00176785077647787	1.32186777528223	no
I27	I50	101	3935	36940	1.95039515032317e-09	2.13602059492645	no
I27	N18	132	3935	86575	0.00105238238024409	1.32989868683649	no
I27	R06	103	3935	121199	0.000789439861687965	1.41107786558581	no
I34	E03	190	21330	122667	0.000312281833039116	1.30037709574419	no
I34	E79	192	21330	60075	0.0001381735138861	1.32556694992817	no
I34	I11	110	21330	24912	1.21715178438899e-05	1.62497166484802	no
I34	I35	104	21330	24105	8.43318246193466e-05	1.54139044699715	no
I34	I44	186	21330	33514	0.000135285501975017	1.33309187661864	no
I34	I48	355	21330	57229	1.03761421679691e-13	1.58611027215454	no
I34	I50	371	21330	36940	1.48783072623976e-20	1.77857474926125	yes
I34	R04	134	21330	51637	0.00149971265222071	1.30459101234317	yes
I35	D50	355	24105	138143	3.62071677440966e-08	1.3793985583408	yes
I35	E79	252	24105	60075	3.24490601609504e-07	1.42819186749874	no
I35	I11	182	24105	24912	5.10705676956123e-17	2.16001943251713	no
I35	I25	144	24105	35234	0.000349317124422174	1.3553385318262	no
I35	I34	142	24105	21330	3.79238931768397e-18	2.53352332877488	no
I35	I48	491	24105	57229	2.09723687832277e-16	1.53846907837206	yes
I35	I50	571	24105	36940	1.56405988445166e-40	1.95966846367167	yes
I35	I51	113	24105	17558	2.33167458774079e-14	2.51384718193288	no
I35	K92	104	24105	19912	8.77841433018514e-07	1.79507280430182	yes
I35	R04	199	24105	51637	8.37025480810586e-09	1.61236025343385	yes
I42	D50	139	10403	138143	0.00010873653125048	1.42047374536534	yes
I42	E79	114	10403	60075	0.00085534330610626	1.37232059130007	yes
I42	I44	115	10403	33514	1.0128870716074e-07	1.83435445351966	no
I42	I48	212	10403	57229	5.48020255943838e-18	2.07978508959023	yes
I42	I50	223	10403	36940	3.93397992375692e-26	2.44038178081461	yes
I42	M10	107	10403	37270	3.02045242611501e-06	1.71619665024613	yes
I42	N18	278	10403	86575	1.84928112723493e-10	1.56270855531204	yes
I44	H36	109	33514	20067	0.00280424943073015	1.31338817861951	no
I44	I11	210	33514	24912	6.65128666971393e-12	1.76198133163793	no
I44	I25	196	33514	35234	1.1909918412307e-05	1.40040600137011	no
I44	I34	157	33514	21330	3.64503514187776e-05	1.42680081959278	no
I44	I48	625	33514	57229	1.35945608871346e-10	1.32744378098046	yes
I44	I50	630	33514	36940	6.36509215307219e-19	1.50525142884938	yes
I44	R80	183	33514	18257	1.02793735464821e-06	1.50335623839751	no
I45	H36	127	43873	20067	0.00096348081416945	1.33693840130109	no
I45	I44	343	43873	33514	1.21494342858585e-07	1.36468770759329	yes
I45	R80	200	43873	18257	3.54521568103025e-06	1.4324711287597	yes
I47	I48	157	10545	57229	3.56337819842236e-18	2.40717235426524	yes
I47	I50	109	10545	36940	2.84058045673859e-06	1.70853158456102	yes
I47	R00	146	10545	72399	1.19035803404824e-11	2.00107128207198	no
I48	D50	863	57229	138143	5.95114953733361e-16	1.36197455480419	no
I48	D69	245	57229	21969	5.69938097479232e-08	1.47805875051808	yes
I48	E03	499	57229	122667	1.053827757116e-12	1.43358886846757	no
I48	E05	142	57229	20997	5.36186085443658e-08	1.72425401355548	no
I48	E21	112	57229	6262	0.00138440387073364	1.34743297356543	yes
I48	E79	706	57229	60075	2.45254406941477e-38	1.78012295743214	no
I48	G47	353	57229	38888	1.26502447037693e-06	1.3155380153516	no
I48	H11	459	57229	47871	3.57832369497984e-09	1.3524360988071	yes
I48	I20	188	57229	19459	0.000206544612743261	1.31538752961906	no
I48	I27	290	57229	3935	6.7514034642368e-87	5.47927358666199	yes
I48	I34	416	57229	21330	5.99323552310171e-56	2.63917287574991	no
I48	I35	385	57229	24105	6.0621809623697e-15	1.58888416262192	no
I48	I36	206	57229	5109	9.8553288448917e-54	4.52737972114878	yes
I48	I42	126	57229	10403	8.09071917089361e-15	2.40838362637054	no
I48	I50	1562	57229	36940	1.60338026898446e-211	2.67930156747174	yes
I48	I51	167	57229	17558	1.6158253988387e-05	1.43813785692548	no
I48	I64	440	57229	27986	8.40090995021833e-13	1.47507804474035	no
I48	I95	247	57229	15374	1.8251447350587e-09	1.55504080846867	yes
I48	J18	718	57229	73926	7.40789091404096e-16	1.40466860033471	yes
I48	J44	660	57229	60201	1.1735671513943e-14	1.40284265353035	no
I48	J90	151	57229	3493	1.41238233282765e-24	2.95400868739498	yes
I48	K83	110	57229	4356	4.04864962810368e-06	1.68140035935076	yes
I48	K92	269	57229	19912	2.9054070913829e-14	1.73388055624684	yes
I48	L97	369	57229	2064	8.61214129069537e-30	2.04449663400548	yes
I48	M10	580	57229	37270	5.69069107642123e-32	1.78418473009076	yes
I48	N18	1872	57229	86575	2.47837764931963e-27	1.32883805127018	yes
I48	R04	535	57229	51637	1.65878420710058e-37	1.94138394173391	yes
I48	R06	1270	57229	121199	1.47952703335047e-27	1.4176602325973	yes
I48	R31	597	57229	58469	7.17749419396605e-15	1.43487522953079	yes
I48	R58	102	57229	7803	6.95506142170771e-12	2.3839210248217	yes
I48	R60	1056	57229	36784	6.31573389283418e-21	1.3872137441862	yes
I48	R80	294	57229	18257	1.89064500455196e-08	1.44262699358722	yes
I49	I11	131	31308	24912	0.00132296117242018	1.3147633802677	no
I49	I34	137	31308	21330	2.47601034555767e-07	1.68680619776271	no
I49	I35	149	31308	24105	0.000372610166722098	1.34397526781787	no
I49	I48	632	31308	57229	1.72249245078094e-57	2.17213178288764	yes
I49	I50	373	31308	36940	9.30808081009939e-08	1.35066625146421	yes
I49	R00	330	31308	72399	3.27297150202165e-10	1.48289125836137	yes
I50	D50	596	36940	138143	3.77626257947519e-14	1.42052489398015	no
I50	D63	194	36940	7487	1.49738398551142e-19	2.24087739036846	no
I50	D64	710	36940	74412	6.04806458803282e-20	1.48477068734474	no
I50	E11	539	36940	161949	1.18862533606831e-16	1.50913169401102	no
I50	E16	101	36940	5605	2.4101106444602e-13	2.56546117078831	yes
I50	E21	124	36940	6262	8.82453296141363e-19	2.80709477652181	yes
I50	E66	1099	36940	308555	6.44428653099788e-15	1.300799563979	no
I50	E79	566	36940	60075	7.01818383529285e-65	2.42485446852502	no
I50	E87	368	36940	16091	1.85042670631979e-16	1.65664532975056	yes
I50	F05	122	36940	2292	0.000347142347102375	1.40054850688962	yes
I50	G47	284	36940	38888	2.15221604614085e-15	1.75081436073612	no
I50	H36	152	36940	20067	1.92675347288622e-12	2.02060064061038	no
I50	I11	189	36940	24912	1.75954890250162e-05	1.39776839577162	no
I50	I20	139	36940	19459	5.9713680344147e-06	1.54834830868073	no
I50	I25	242	36940	35234	8.28391171880677e-16	1.8650109130578	no
I50	I27	196	36940	3935	2.77844505211215e-62	6.06109919645152	yes
I50	I34	239	36940	21330	1.52356214077037e-28	2.45550039173061	no
I50	I35	251	36940	24105	6.18998399533229e-14	1.75911058636016	no
I50	I36	108	36940	5109	1.09665554830434e-23	3.74722169161093	no
I50	I42	125	36940	10403	1.40873696540179e-37	5.51358199972497	no
I50	I48	783	36940	57229	6.6505790839168e-32	1.63752937749952	no
I50	I51	112	36940	17558	7.40525750394319e-07	1.75548666293075	no
I50	I64	316	36940	27986	9.63126046776262e-08	1.38996058106173	no
I50	I73	293	36940	33187	1.80420595524241e-09	1.49171487516474	no
I50	I95	210	36940	15374	6.1163159792678e-16	1.97317665604835	yes
I50	J18	536	36940	73926	8.63483327284899e-23	1.64614157703362	yes
I50	J22	2037	36940	144602	2.55354265429338e-40	1.40782514998597	yes
I50	J44	497	36940	60201	3.04715709494043e-34	1.92929176014116	no
I50	J45	161	36940	111471	1.28779861475233e-05	1.45962834183082	no
I50	J90	116	36940	3493	7.49407845138068e-25	3.66879677114402	yes
I50	J96	124	36940	3717	1.61290272029872e-30	4.22164565019353	yes
I50	J98	219	36940	11866	1.14383577719851e-07	1.50110879006441	yes
I50	K92	179	36940	19912	1.81906401851456e-06	1.49247632407041	no
I50	L03	567	36940	64027	3.63117705073751e-22	1.60907361119838	yes
I50	L89	492	36940	5327	5.32104569193923e-12	1.41952712049168	yes
I50	L97	310	36940	2064	1.00174722247494e-33	2.34489293117753	yes
I50	M10	470	36940	37270	2.50300197231119e-56	2.4785486562087	yes
I50	N18	1480	36940	86575	1.93398962831841e-51	1.58547999393487	no
I50	R04	292	36940	51637	1.6838067656275e-13	1.66246642749661	no
I50	R06	867	36940	121199	2.53050694719073e-33	1.61416165362688	no
I50	R33	155	36940	8398	5.14056635541665e-05	1.41665021075287	yes
I50	R80	169	36940	18257	0.000558380737195321	1.30105349397359	no
I51	E79	177	17558	60075	0.00012014965885823	1.34891098512949	yes
I51	I44	145	17558	33514	0.000296944684044825	1.36132597715183	yes
I51	I48	264	17558	57229	3.90530044528418e-06	1.35599120203502	yes
I51	I50	299	17558	36940	1.02310443248823e-13	1.66307067111862	yes
I64	D50	421	27986	138143	1.25851304496052e-09	1.38956044695868	yes
I64	D64	461	27986	74412	2.57021183277383e-10	1.38862974735927	yes
I64	F01	152	27986	5258	9.33711981719914e-36	4.03071717529008	yes
I64	F32	414	27986	184052	2.70069222136785e-08	1.34774815183262	no
I64	G40	103	27986	17410	3.44238323688798e-19	3.25301466516479	yes
I64	I50	469	27986	36940	9.6585886660848e-08	1.30447948766754	yes
I64	L89	334	27986	5327	2.62149985034127e-19	1.79873202196543	yes
I64	R13	209	27986	16303	2.00069136755647e-10	1.68410415491851	yes
I64	R15	194	27986	10992	2.42948629656799e-08	1.59382918081601	yes
I64	R45	251	27986	22270	1.43534828009868e-09	1.55540381595341	yes
I64	R80	142	27986	18257	0.000799193851362927	1.32138336690421	no
I71	I48	114	5595	57229	0.000715403810965696	1.38483832589773	yes
I73	C34	125	33187	3535	9.2530991178693e-17	2.59959117262863	yes
I73	C67	104	33187	10228	0.000141697776548669	1.50909113150045	no
I73	D50	469	33187	138143	6.23721777685437e-18	1.59254450135136	yes
I73	D64	475	33187	74412	1.32157364761263e-10	1.38916615091271	yes
I73	E16	105	33187	5605	1.62947425922409e-20	3.38125407900522	yes
I73	E87	243	33187	16091	1.15631396596243e-11	1.67219106554325	yes
I73	F17	426	33187	295027	3.17122060160309e-09	1.37261647975014	no
I73	G63	105	33187	7334	1.69483521478265e-21	3.51899393969818	no
I73	H36	225	33187	20067	1.10859273575767e-42	3.3280697251638	no
I73	I20	110	33187	19459	0.000118493140383387	1.49686313185585	no
I73	I21	143	33187	21459	4.88822216985738e-09	1.80680969840892	no
I73	I25	261	33187	35234	1.71151365229041e-21	2.05264044764022	no
I73	I50	506	33187	36940	1.94713580534036e-22	1.66525049121141	yes
I73	I64	257	33187	27986	5.88803990614813e-14	1.74721718396124	yes
I73	I65	116	33187	5849	1.49598461291942e-25	3.76585910189673	yes
I73	I95	126	33187	15374	0.00111422013020778	1.33161044648646	yes
I73	J18	358	33187	73926	2.20166140441275e-06	1.30366801879892	yes
I73	J44	455	33187	60201	1.07987394414073e-16	1.57298280226928	no
I73	K92	117	33187	19912	0.000284215110825901	1.42464414164304	yes
I73	L03	401	33187	64027	2.30931448179212e-09	1.39249368018862	yes
I73	L89	245	33187	5327	2.3638552040107e-09	1.55355246523332	yes
I73	L97	208	33187	2064	6.61606838731729e-37	3.15760721203173	yes
I73	N18	856	33187	86575	6.6318586134131e-21	1.44484638898857	yes
I73	R80	197	33187	18257	1.32803577090289e-11	1.78279216930852	yes
I80	I73	113	22937	33187	0.00102050116494336	1.3632273820722	no
I80	I83	385	22937	111166	1.40484550775457e-39	2.28988191669575	no
I80	I87	285	22937	71233	2.07076000664896e-17	1.82869094443651	no
I80	L03	366	22937	64027	9.75054927958499e-25	1.90914027019586	yes
I80	L97	128	22937	2064	4.38987897106214e-20	2.87778830366867	yes
I80	R60	310	22937	36784	1.49869985288466e-06	1.34043823765157	yes
I82	I50	151	11272	36940	1.38705566027979e-05	1.48251525371935	yes
I82	I80	161	11272	22937	1.86141346028721e-41	4.46741613912155	yes
I82	I83	138	11272	111166	3.38756149416505e-11	2.01131490682614	no
I82	I87	135	11272	71233	8.25231136418852e-09	1.82921375178204	yes
I82	L03	155	11272	64027	2.1940320994275e-06	1.54595979397317	yes
I83	I80	706	111166	22937	1.38840967764052e-97	2.68796508750429	yes
I83	I82	101	111166	11272	7.93074393409069e-11	2.27610554303715	no
I83	L03	1097	111166	64027	3.20801419300037e-21	1.37989854762109	yes
I83	L97	345	111166	2064	5.06662695733723e-53	2.86111380931081	yes
I83	M21	178	111166	54893	8.36405403328478e-06	1.44081218648896	yes
I83	M41	354	111166	76147	1.34802621882509e-06	1.31332961557949	no
I84	A60	111	146005	8144	3.70018065477076e-06	1.68043954325315	no
I84	B37	1517	146005	124520	1.07697927027146e-20	1.30682890356514	yes
I84	E61	710	146005	32586	1.46511372817073e-10	1.30037339552077	yes
I84	F45	182	146005	12600	0.000277799932572447	1.3113494717862	yes
I84	F60	100	146005	11841	0.0039556590725105	1.3103379386542	no
I84	I86	126	146005	13025	0.000137991398587426	1.43760248475111	no
I84	K12	649	146005	52091	1.9582711807197e-11	1.33633844535771	yes
I84	K14	187	146005	9633	4.42212655070725e-05	1.36856901515362	yes
I84	K44	638	146005	48619	5.00609149676985e-12	1.3531325569664	yes
I84	K57	691	146005	49151	3.99544231964892e-18	1.45621569841661	yes
I84	K58	255	146005	20155	2.04606767656618e-13	1.72529989654509	no
I84	K59	1361	146005	130936	2.86229126087467e-24	1.3640896491674	yes
I84	K60	776	146005	40809	7.15900931003395e-128	3.01171132285955	yes
I84	K61	168	146005	9429	5.98595453381163e-08	1.6314052517418	yes
I84	K62	1215	146005	64567	2.29701257866198e-78	1.89285167388238	yes
I84	K63	376	146005	10700	1.10973926830228e-12	1.52442881349407	yes
I84	N34	128	146005	11362	0.000728469094962921	1.34865746563609	no
I84	N45	186	146005	18145	0.000123059641311694	1.33489894309985	no
I84	N76	802	146005	92961	2.82092676602405e-12	1.3118915011993	no
I84	N89	397	146005	27821	5.73827423093749e-07	1.3061775799924	yes
I84	R14	618	146005	29849	4.73428521780547e-12	1.36082505738889	yes
I84	R21	179	146005	16815	0.000394443950185036	1.30226761216343	yes
I84	R61	100	146005	8186	0.00249328675555354	1.3393772095997	no
I86	D22	110	13025	137295	0.000665873380382342	1.39653472533897	no
I87	I73	296	71233	33187	5.84307187486934e-07	1.368945581604	yes
I87	I80	461	71233	22937	2.44432481747003e-40	2.12131747071182	yes
I87	I83	988	71233	111166	3.13232930447056e-63	1.88832650610966	yes
I87	L03	828	71233	64027	5.77215697066825e-21	1.4519192187606	yes
I87	L97	270	71233	2064	1.18074148566769e-22	2.06804368231769	yes
I87	M21	118	71233	54893	0.00176446297566131	1.32186176955645	no
I87	R60	930	71233	36784	7.98034375580853e-24	1.45920000439714	yes
I95	B49	117	15374	68525	0.00200810808643522	1.31784644299895	no
I95	H81	173	15374	137772	3.49628807963342e-05	1.40054056195265	no
I95	K59	180	15374	130936	1.26332899551302e-05	1.42547106855342	no
I95	R55	107	15374	60275	0.00180658920172375	1.34413839053523	no
J01	B00	452	119731	49064	7.05052149459149e-09	1.34571420987732	no
J01	E73	105	119731	6731	3.24649053650717e-05	1.59195927734045	no
J01	H66	993	119731	123013	5.32771378238185e-17	1.34586820768726	no
J01	H68	159	119731	6625	0.000321632200133786	1.33442357805781	yes
J01	J04	682	119731	77421	4.82388927546298e-15	1.40076213262619	no
J01	J06	951	119731	85709	5.40493470525194e-20	1.39840849296363	yes
J01	J22	2572	119731	144602	2.1504345881126e-36	1.32491909939456	yes
J01	J30	1835	119731	210208	1.06394114179563e-37	1.40717958454964	no
J01	J32	488	119731	12553	4.16639040362263e-140	5.14394030988552	yes
J01	J33	123	119731	11504	6.74865805378577e-13	2.26209440665953	no
J01	J34	467	119731	35176	4.62411876364929e-19	1.61875430715578	yes
J01	K90	124	119731	8708	0.000139490017614272	1.44255726399262	no
J04	F45	108	77421	12600	0.000945538241460715	1.3792427912214	yes
J04	J06	616	77421	85709	9.2117731810622e-13	1.37852615266628	yes
J04	J40	1053	77421	118305	2.08055941332575e-29	1.49102939599442	yes
J04	R49	483	77421	67910	2.76318929242769e-19	1.61051738184902	no
J06	A08	580	85709	90769	1.09144075957978e-10	1.342996471673	no
J06	J31	112	85709	10549	0.00181957020587519	1.33175616496173	no
J15	I50	140	21800	36940	3.08630943984123e-05	1.47378967519999	yes
J15	J18	271	21800	73926	2.8026883497557e-27	2.25530060202112	yes
J15	J22	673	21800	144602	5.571569614132e-17	1.44910707747688	yes
J15	J40	311	21800	118305	7.36727677878633e-06	1.30703830075637	yes
J15	J44	154	21800	60201	8.02545744056573e-09	1.74587085411525	no
J15	J45	143	21800	111471	0.000199229632846803	1.38251379138127	no
J16	J22	191	7151	144602	5.16671948888373e-05	1.36355545573554	yes
J18	I50	435	73926	36940	5.49012992239505e-15	1.54159216243125	no
J18	J15	161	73926	21800	2.44770106802332e-28	3.12722122882158	no
J18	J22	2410	73926	144602	1.75094059850254e-79	1.56685443050732	yes
J18	J40	1080	73926	118305	1.07947388045952e-24	1.42764894506292	yes
J18	J44	458	73926	60201	2.50372432297228e-26	1.80222164216093	no
J18	J45	418	73926	111471	2.3071349289213e-08	1.34620327796871	no
J18	J47	188	73926	13547	1.2355979817254e-39	3.62954778488589	no
J18	J98	361	73926	11866	1.50538228636181e-21	1.81848323146559	yes
J18	R50	1137	73926	165349	4.83557753724065e-25	1.41798628340283	yes
J18	R94	121	73926	5123	0.00129575229471718	1.33262839097497	yes
J20	A38	111	304718	10498	0.00328433755938674	1.30023870036282	no
J20	B85	152	304718	5807	0.000725247184160812	1.31067512277609	yes
J20	D72	513	304718	19827	1.15422164999387e-08	1.31309157452554	yes
J20	F17	2874	304718	295027	3.60115958984205e-41	1.32661535584583	no
J20	F19	104	304718	5876	0.000366500190473451	1.4491968914389	no
J20	F60	187	304718	11841	7.81986906756688e-06	1.42702738554344	no
J20	G47	1162	304718	38888	1.99761932215913e-16	1.30656298484205	yes
J20	I27	182	304718	3935	1.7026323021308e-06	1.48722960822905	yes
J20	I50	1397	304718	36940	3.28613221290176e-34	1.4510554785058	yes
J20	I51	325	304718	17558	2.74105250672923e-07	1.36091329760976	no
J20	J01	2644	304718	119731	1.03756861651651e-42	1.35129306639656	yes
J20	J04	1912	304718	77421	2.86902917624362e-68	1.58759742544819	yes
J20	J06	2360	304718	85709	8.67079355778906e-66	1.49950116690297	yes
J20	J10	117	304718	4096	0.000144042892215286	1.46125105340412	yes
J20	J15	362	304718	21800	3.68687349393599e-25	1.92158570338384	no
